#-1)Kurszusatz  G: Geld, Kauf>Verkauf; B: Brief, Kauf < Verkauf; b: bezahlt, Kauf=Verkauf; T: Taxe, kein Buy/Sell Order
#-2)Auftragtyp  B: Kauf,  S:Verkauf,  N:Wart  M: Mixed Order,  Order contains Buy and Sell Wish, it is created by Investor  
#-3)Limit=-1, -1 hat spezielle Bedeutung: billigsten Kauf bzw. Besten Verkauf
#-4)GewinnStatus *:Balance +:Gewinn -:Verlust 
#-5) Achtung: 
#-5) Wenn ReferenzTag = 0,  GewinnStatus ist jeden Tag gegen InitDepot ausgewertet.
#-6) Wenn ReferenzTag > 0,  GewinnStatus ist jeden Tag gegen Depot vor  X Tagen ausgewertet.
#-7) Investor BuyLimit  = IndividuellInnererWert * ( 1 - AbschlagProzent ) 
     Investor SellLimit = IndividuellInnererWert * ( 1 + AbschlagProzent ) 
#-8) Investor: Maximal Abweichung zu System InnererWert 0.5
     Investor: Minimal Abweichung zu System InnererWert -0.5
#-9) Investor: Eingesetztes Potenzial = PotenzialBase * ProzentialCounter  
     - Wenn ProzentialCounter Minus Wert ist, dann ist das Potenzial auch ein Minus Wert.
     - Wenn ProzentialCounter Plus Wert ist,  dann ist das Potenzial auch ein Plus Wert.
     - PotenzialProzent ist ein Parameter.
     - PotenzialBase wird nur bei (PozentialCounter=0) and (KursÄnderung ist größer als Threshold) berechnet, PotenzialBase = AktuellerSystemInnererWert * 0.2 * PotenuialProcent 
     - PotenzialProzent ist ein Parameter.
#-10) Investor Individuell InnererWert= SystemInnererWert + ZufallAbweichung + Potenzial 
      ZufallAbweichung kann minus/plus sein. 

Name;Tag;Type;State;ChangedReason;AktienAnzahl;Cash;Depot;RelativGewinn;RelativeGewinnProzent;AbsoluteGewinn;AbsoluteGewinnProzent;Order;BuyMenge;BuyLimit;SellMenge;SellLimit;Kurs;Kurszusatz;PerformedMenge;
V85; ;BlankoAgent; Individuelle Parameter: TimeWindowForAverageBuyLimit(Day)=26;ActivationThreshold(%)=6.59;DeactivationThreshold(%)=13.04;
V85;0000;BlankoAgent;initstate;;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;0;
V85;0001;BlankoAgent;initstate;;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;985;
V85;0002;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;986;
V85;0003;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;979;
V85;0004;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;979;
V85;0005;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;980;
V85;0006;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;974;
V85;0007;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;974;
V85;0008;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;987;
V85;0009;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;1003;
V85;0010;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;997;
V85;0011;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;1007;
V85;0012;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;1006;
V85;0013;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;1005;
V85;0014;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;1013;
V85;0015;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;1012;
V85;0016;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;997;
V85;0017;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;997;
V85;0018;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;1006;
V85;0019;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;1018;
V85;0020;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;1018;
V85;0021;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;1018;
V85;0022;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;1052;
V85;0023;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;1054;
V85;0024;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;1057;
V85;0025;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;1061;
V85;0026;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;1067;
V85;0027;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;1062;
V85;0028;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;402811;402811;0;0,00;0;0,00;  ;   ;   ;   ;  ;1066;
V85;0029;Investor;active   ;Activated, CurPrice=1066.0 Ref.Price=979,00 UpProcent=8,8866;0;402811;402811;0;0,00;0;0,00;B;2;990;0;0;1072;G;1024,00;1025,0035;0,098;0,00;0; ;0;3,41;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V85;0030;Investor;active   ;Active with strategy for 2 days;0;402811;402811;0;0,00;0;0,00;B;2;973;0;0;1071;B;1010,00;1007,8083;-0,217;0,00;0; ;0;3,41;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V85;0031;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;402811;402811;0;0,00;0;0,00;B;2;967;0;0;1064;G;999,00;1001,4775;0,248;0,00;0; ;0;3,41;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V85;0032;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;402811;402811;0;0,00;0;0,00;B;2;972;0;0;1066;G;1011,00;1007,1885;-0,377;0,00;0; ;0;3,41;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V85;0033;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;402811;402811;0;0,00;0;0,00;B;2;990;0;0;1073;G;1023,00;1025,5473;0,249;0,00;0; ;0;3,41;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V85;0034;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;402811;402811;0;0,00;0;0,00;B;2;991;0;0;1079;G;1026,00;1026,9029;0,088;0,00;0; ;0;3,41;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V85;0035;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;402811;402811;0;0,00;0;0,00;B;2;980;0;0;1082;B;1018,00;1015,2921;-0,266;0,00;0; ;0;3,41;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V85;0036;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;402811;402811;0;0,00;0;0,00;B;2;987;0;0;1081;G;1020,00;1022,754;0,27;0,00;0; ;0;3,41;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V85;0037;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;402811;402811;0;0,00;0;0,00;B;2;978;0;0;1084;G;1015,00;1012,7772;-0,219;0,00;0; ;0;3,41;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V85;0038;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;402811;402811;0;0,00;0;0,00;B;2;965;0;0;1087;B;1005,00;1000,0856;-0,489;0,00;0; ;0;3,41;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V85;0039;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;402811;402811;0;0,00;0;0,00;B;2;980;0;0;1085;G;1013,00;1014,7221;0,17;0,00;0; ;0;3,41;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V85;0040;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;402811;402811;0;0,00;0;0,00;B;2;964;0;0;1087;B;1000,00;998,08;-0,192;0,00;0; ;0;3,41;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V85;0041;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;402811;402811;0;0,00;0;0,00;B;2;962;0;0;1082;B;992,00;996,841;0,488;0,00;0; ;0;3,41;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V85;0042;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;402811;402811;0;0,00;0;0,00;B;2;962;0;0;1079;b;993,00;996,6244;0,365;0,00;0; ;0;3,41;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V85;0043;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;402811;402811;0;0,00;0;0,00;B;2;950;0;0;1078;B;982,00;984,3764;0,242;0,00;0; ;0;3,41;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V85;0044;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;402811;402811;0;0,00;0;0,00;B;2;939;0;0;1069;B;977,00;972,5644;-0,454;0,00;0; ;0;3,41;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V85;0045;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;402811;402811;0;0,00;0;0,00;B;2;955;0;0;1066;G;991,00;989,0081;-0,201;0,00;0; ;0;3,41;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V85;0046;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;402811;402811;0;0,00;0;0,00;B;2;943;0;0;1059;B;972,00;976,4032;0,453;0,00;0; ;0;3,41;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V85;0047;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;402811;402811;0;0,00;0;0,00;B;2;945;0;0;1054;G;977,00;978,9345;0,198;0,00;0; ;0;3,41;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V85;0048;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;402811;402811;0;0,00;0;0,00;B;2;953;0;0;1046;G;987,00;986,7138;-0,029;0,00;0; ;0;3,41;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V85;0049;Investor;active   ;Active with strategy for 21 daysCurPrice=1046.0 Ref.Price=1054,00 DownProcent=0,759 Threshold=13,04 MindesActiveDays=15;0;402811;402811;0;0,00;0;0,00;B;2;949;0;0;1038;B;980,00;983,1654;0,323;0,00;0; ;0;3,41;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
