#-1)Kurszusatz  G: Geld, Kauf>Verkauf; B: Brief, Kauf < Verkauf; b: bezahlt, Kauf=Verkauf; T: Taxe, kein Buy/Sell Order
#-2)Auftragtyp  B: Kauf,  S:Verkauf,  N:Wart  M: Mixed Order,  Order contains Buy and Sell Wish, it is created by Investor  
#-3)Limit=-1, -1 hat spezielle Bedeutung: billigsten Kauf bzw. Besten Verkauf
#-4)GewinnStatus *:Balance +:Gewinn -:Verlust 
#-5) Achtung: 
#-5) Wenn ReferenzTag = 0,  GewinnStatus ist jeden Tag gegen InitDepot ausgewertet.
#-6) Wenn ReferenzTag > 0,  GewinnStatus ist jeden Tag gegen Depot vor  X Tagen ausgewertet.
#-7) Investor BuyLimit  = IndividuellInnererWert * ( 1 - AbschlagProzent ) 
     Investor SellLimit = IndividuellInnererWert * ( 1 + AbschlagProzent ) 
#-8) Investor: Maximal Abweichung zu System InnererWert 0.5
     Investor: Minimal Abweichung zu System InnererWert -0.5
#-9) Investor: Eingesetztes Potenzial = PotenzialBase * ProzentialCounter  
     - Wenn ProzentialCounter Minus Wert ist, dann ist das Potenzial auch ein Minus Wert.
     - Wenn ProzentialCounter Plus Wert ist,  dann ist das Potenzial auch ein Plus Wert.
     - PotenzialProzent ist ein Parameter.
     - PotenzialBase wird nur bei (PozentialCounter=0) and (KursÄnderung ist größer als Threshold) berechnet, PotenzialBase = AktuellerSystemInnererWert * 0.2 * PotenuialProcent 
     - PotenzialProzent ist ein Parameter.
#-10) Investor Individuell InnererWert= SystemInnererWert + ZufallAbweichung + Potenzial 
      ZufallAbweichung kann minus/plus sein. 

Name;Tag;Type;State;ChangedReason;AktienAnzahl;Cash;Depot;RelativGewinn;RelativeGewinnProzent;AbsoluteGewinn;AbsoluteGewinnProzent;Order;BuyMenge;BuyLimit;SellMenge;SellLimit;Kurs;Kurszusatz;PerformedMenge;
V91; ;BlankoAgent; Individuelle Parameter: TimeWindowForAverageBuyLimit(Day)=35;ActivationThreshold(%)=9.34;DeactivationThreshold(%)=14.07;
V91;0000;BlankoAgent;initstate;;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;0;
V91;0001;BlankoAgent;initstate;;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;985;
V91;0002;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;986;
V91;0003;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;979;
V91;0004;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;979;
V91;0005;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;980;
V91;0006;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;974;
V91;0007;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;974;
V91;0008;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;987;
V91;0009;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1003;
V91;0010;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;997;
V91;0011;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1007;
V91;0012;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1006;
V91;0013;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1005;
V91;0014;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1013;
V91;0015;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1012;
V91;0016;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;997;
V91;0017;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;997;
V91;0018;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1006;
V91;0019;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1018;
V91;0020;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1018;
V91;0021;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1018;
V91;0022;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1052;
V91;0023;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1054;
V91;0024;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1057;
V91;0025;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1061;
V91;0026;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1067;
V91;0027;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1062;
V91;0028;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1066;
V91;0029;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1072;
V91;0030;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1071;
V91;0031;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1064;
V91;0032;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1066;
V91;0033;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1073;
V91;0034;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1079;
V91;0035;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1082;
V91;0036;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1081;
V91;0037;BlankoAgent;initstate;PriceWindow needs at least 35 days prices as basis.;0;519695;519695;0;0,00;0;0,00;  ;   ;   ;   ;  ;1084;
V91;0038;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;519695;519695;0;0,00;0;0,00;N;0;0;0;0;1087;B;1005,00;0,00;0;0;0; ;0;0;
V91;0039;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;519695;519695;0;0,00;0;0,00;N;0;0;0;0;1085;G;1013,00;0,00;0;0;0; ;0;0;
V91;0040;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;519695;519695;0;0,00;0;0,00;N;0;0;0;0;1087;B;1000,00;0,00;0;0;0; ;0;0;
V91;0041;NoiseTrader;active   ;already active but no strategy;5;514285;519695;0;0,00;0;0,00;B;5;1093;0;0;1082;B;992,00;0,00;0;0;0;B;5;NA;1032,275;40;0,609;;MyAveragePrice=1032,275 YesterdayPrice=1087,00;BuyLimit decreased 0.609%;
V91;0042;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;5;514285;519680;-15;-0,0029;-15;-0,0029;B;5;1078;0;0;1079;b;993,00;0,00;0;0;0; ;0;NA;1034,70;40;0,328;;MyAveragePrice=1034,70 YesterdayPrice=1082,00;BuyLimit decreased 0.328%;
V91;0043;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;10;508895;519675;-20;-0,0038;-20;-0,0038;B;5;1078;0;0;1078;B;982,00;0,00;0;0;0;B;5;NA;1037,025;40;-0,421;;MyAveragePrice=1037,025 YesterdayPrice=1079,00
V91;0044;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;13;505688;519585;-110;-0,0212;-110;-0,0212;B;3;1077;0;0;1069;B;977,00;0,00;0;0;0;B;3;NA;1039,50;40;0,055;;MyAveragePrice=1039,50 YesterdayPrice=1078,00;BuyLimit decreased 0.055%;
V91;0045;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;16;502490;519546;-149;-0,0287;-149;-0,0287;B;3;1075;0;0;1066;G;991,00;0,00;0;0;0;B;3;NA;1041,75;40;0,562;;MyAveragePrice=1041,75 YesterdayPrice=1069,00;BuyLimit decreased 0.562%;
V91;0046;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;19;499313;519434;-261;-0,0502;-261;-0,0502;B;3;1068;0;0;1059;B;972,00;0,00;0;0;0;B;3;NA;1043,90;40;0,265;;MyAveragePrice=1043,90 YesterdayPrice=1066,00;BuyLimit increased 0.265%;
V91;0047;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;20;498259;519339;-356;-0,0685;-356;-0,0685;B;1;1061;0;0;1054;G;977,00;0,00;0;0;0;B;1;NA;1046,025;40;0,198;;MyAveragePrice=1046,025 YesterdayPrice=1059,00;BuyLimit decreased 0.198%;
V91;0048;NoiseTrader;active   ;Active with strategy for 8 days;21;497213;519179;-516;-0,0993;-516;-0,0993;B;1;1060;0;0;1046;G;987,00;0,00;0;0;0;B;1;NA;1048,025;40;0,609;;MyAveragePrice=1048,025 YesterdayPrice=1054,00;BuyLimit increased 0.609%;
V91;0049;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;21;497213;519011;-684;-0,1316;-684;-0,1316;S;0;0;1;1050;1038;B;980,00;0,00;0;0;0; ;0;NA;1049,50;40;0,39;;MyAveragePrice=1049,50 YesterdayPrice=1046,00;SellLimit increased 0.39%;
V91;0050;NoiseTrader;active   ;Active with strategy for 10 days;21;497213;518843;-852;-0,1639;-852;-0,1639;S;0;0;1;1040;1030;B;994,00;0,00;0;0;0; ;0;NA;1050,375;40;0,266;;MyAveragePrice=1050,375 YesterdayPrice=1038,00;SellLimit decreased 0.266%;
V91;0051;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;21;497213;518843;-852;-0,1639;-852;-0,1639;S;0;0;3;1025;1030;T;1002,00;0,00;0;0;0; ;0;NA;1051,20;40;0,419;;MyAveragePrice=1051,20 YesterdayPrice=1030,00;SellLimit decreased 0.419%;
V91;0052;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;21;497213;518843;-852;-0,1639;-852;-0,1639;S;0;0;3;1030;1030;B;1002,00;0,00;0;0;0; ;0;NA;1051,775;40;0,635;;MyAveragePrice=1051,775 YesterdayPrice=1030,00
V91;0053;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;21;497213;518843;-852;-0,1639;-852;-0,1639;S;0;0;3;1034;1030;T;1004,00;0,00;0;0;0; ;0;NA;1052,375;40;0,398;;MyAveragePrice=1052,375 YesterdayPrice=1030,00;SellLimit decreased 0.398%;
V91;0054;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;21;497213;518843;-852;-0,1639;-852;-0,1639;S;0;0;3;1030;1030;T;1013,00;0,00;0;0;0; ;0;NA;1053,00;40;0,545;;MyAveragePrice=1053,00 YesterdayPrice=1030,00
V91;0055;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;21;497213;518843;-852;-0,1639;-852;-0,1639;S;0;0;3;1030;1030;T;998,00;0,00;0;0;0; ;0;NA;1053,425;40;0,664;;MyAveragePrice=1053,425 YesterdayPrice=1030,00
V91;0056;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;21;497213;518444;-1251;-0,2407;-1251;-0,2407;S;0;0;3;1030;1011;b;997,00;0,00;0;0;0; ;0;NA;1053,875;40;0,155;;MyAveragePrice=1053,875 YesterdayPrice=1030,00
V91;0057;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=1011.0 Ref.Price=1052,00 DownProcent=3,8973 Threshold=14,07 MindesActiveDays=15;21;497213;518444;-1251;-0,2407;-1251;-0,2407;S;0;0;5;1010;1011;T;1004,00;0,00;0;0;0; ;0;NA;1054,225;40;-0,15;;MyAveragePrice=1054,225 YesterdayPrice=1011,00
V91;0058;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=1011.0 Ref.Price=1054,00 DownProcent=4,0797 Threshold=14,07 MindesActiveDays=15;21;497213;517919;-1776;-0,3417;-1776;-0,3417;S;0;0;5;1010;986;G;993,00;0,00;0;0;0; ;0;NA;1054,575;40;-0,239;;MyAveragePrice=1054,575 YesterdayPrice=1011,00
V91;0059;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=986.0 Ref.Price=1057,00 DownProcent=6,7171 Threshold=14,07 MindesActiveDays=15;21;497213;517856;-1839;-0,3539;-1839;-0,3539;S;0;0;5;988;983;B;1003,00;0,00;0;0;0; ;0;NA;1054,075;40;0,256;;MyAveragePrice=1054,075 YesterdayPrice=986,00;SellLimit increased 0.256%;
V91;0060;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=983.0 Ref.Price=1061,00 DownProcent=7,3516 Threshold=14,07 MindesActiveDays=15;21;497213;517730;-1965;-0,3781;-1965;-0,3781;S;0;0;5;982;977;B;1010,00;0,00;0;0;0; ;0;NA;1053,20;40;0,053;;MyAveragePrice=1053,20 YesterdayPrice=983,00;SellLimit decreased 0.053%;
V91;0061;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=977.0 Ref.Price=1067,00 DownProcent=8,4349 Threshold=14,07 MindesActiveDays=15;21;497213;517625;-2070;-0,3983;-2070;-0,3983;S;0;0;20;974;972;B;1020,00;0,00;0;0;0; ;0;NA;1052,175;40;0,237;;MyAveragePrice=1052,175 YesterdayPrice=977,00;SellLimit decreased 0.237%;
V91;0062;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=972.0 Ref.Price=1062,00 DownProcent=8,4746 Threshold=14,07 MindesActiveDays=15;21;497213;517499;-2196;-0,4226;-2196;-0,4226;S;0;0;20;977;966;B;1030,00;0,00;0;0;0; ;0;NA;1051,025;40;0,546;;MyAveragePrice=1051,025 YesterdayPrice=972,00;SellLimit decreased 0.546%;
V91;0063;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=966.0 Ref.Price=1066,00 DownProcent=9,3809 Threshold=14,07 MindesActiveDays=15;18;500114;517520;-2175;-0,4185;-2175;-0,4185;S;0;0;20;962;967;B;1032,00;0,00;0;0;0;S;3;NA;1048,875;40;0,369;;MyAveragePrice=1048,875 YesterdayPrice=966,00;SellLimit decreased 0.369%;
