#-1)Kurszusatz  G: Geld, Kauf>Verkauf; B: Brief, Kauf < Verkauf; b: bezahlt, Kauf=Verkauf; T: Taxe, kein Buy/Sell Order
#-2)Auftragtyp  B: Kauf,  S:Verkauf,  N:Wart  M: Mixed Order,  Order contains Buy and Sell Wish, it is created by Investor  
#-3)Limit=-1, -1 hat spezielle Bedeutung: billigsten Kauf bzw. Besten Verkauf
#-4)GewinnStatus *:Balance +:Gewinn -:Verlust 
#-5) Achtung: 
#-5) Wenn ReferenzTag = 0,  GewinnStatus ist jeden Tag gegen InitDepot ausgewertet.
#-6) Wenn ReferenzTag > 0,  GewinnStatus ist jeden Tag gegen Depot vor  X Tagen ausgewertet.
#-7) Investor BuyLimit  = IndividuellInnererWert * ( 1 - AbschlagProzent ) 
     Investor SellLimit = IndividuellInnererWert * ( 1 + AbschlagProzent ) 
#-8) Investor: Maximal Abweichung zu System InnererWert 0.5
     Investor: Minimal Abweichung zu System InnererWert -0.5
#-9) Investor: Eingesetztes Potenzial = PotenzialBase * ProzentialCounter  
     - Wenn ProzentialCounter Minus Wert ist, dann ist das Potenzial auch ein Minus Wert.
     - Wenn ProzentialCounter Plus Wert ist,  dann ist das Potenzial auch ein Plus Wert.
     - PotenzialProzent ist ein Parameter.
     - PotenzialBase wird nur bei (PozentialCounter=0) and (KursÄnderung ist größer als Threshold) berechnet, PotenzialBase = AktuellerSystemInnererWert * 0.2 * PotenuialProcent 
     - PotenzialProzent ist ein Parameter.
#-10) Investor Individuell InnererWert= SystemInnererWert + ZufallAbweichung + Potenzial 
      ZufallAbweichung kann minus/plus sein. 

Name;Tag;Type;State;ChangedReason;AktienAnzahl;Cash;Depot;RelativGewinn;RelativeGewinnProzent;AbsoluteGewinn;AbsoluteGewinnProzent;Order;BuyMenge;BuyLimit;SellMenge;SellLimit;Kurs;Kurszusatz;PerformedMenge;
V1; ;BlankoAgent; Individuelle Parameter: TimeWindowForAverageBuyLimit(Day)=29;ActivationThreshold(%)=7.220000000000001;DeactivationThreshold(%)=14.18;
V1;0000;BlankoAgent;initstate;;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;0;
V1;0001;BlankoAgent;initstate;;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;985;
V1;0002;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;986;
V1;0003;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;979;
V1;0004;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;979;
V1;0005;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;980;
V1;0006;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;974;
V1;0007;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;974;
V1;0008;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;987;
V1;0009;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;1003;
V1;0010;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;997;
V1;0011;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;1007;
V1;0012;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;1006;
V1;0013;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;1005;
V1;0014;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;1013;
V1;0015;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;1012;
V1;0016;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;997;
V1;0017;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;997;
V1;0018;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;1006;
V1;0019;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;1018;
V1;0020;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;1018;
V1;0021;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;1018;
V1;0022;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;1052;
V1;0023;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;1054;
V1;0024;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;1057;
V1;0025;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;1061;
V1;0026;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;1067;
V1;0027;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;1062;
V1;0028;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;1066;
V1;0029;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;1072;
V1;0030;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;1071;
V1;0031;BlankoAgent;initstate;PriceWindow needs at least 29 days prices as basis.;0;703113;703113;0;0,00;0;0,00;  ;   ;   ;   ;  ;1064;
V1;0032;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;703113;703113;0;0,00;0;0,00;N;0;0;0;0;1066;G;1011,00;0,00;0;0;0; ;0;0;
V1;0033;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;703113;703113;0;0,00;0;0,00;N;0;0;0;0;1073;G;1023,00;0,00;0;0;0; ;0;0;
V1;0034;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;703113;703113;0;0,00;0;0,00;N;0;0;0;0;1079;G;1026,00;0,00;0;0;0; ;0;0;
V1;0035;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;703113;703113;0;0,00;0;0,00;N;0;0;0;0;1082;B;1018,00;0,00;0;0;0; ;0;0;
V1;0036;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;703113;703113;0;0,00;0;0,00;N;0;0;0;0;1081;G;1020,00;0,00;0;0;0; ;0;0;
V1;0037;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;703113;703113;0;0,00;0;0,00;N;0;0;0;0;1084;G;1015,00;0,00;0;0;0; ;0;0;
V1;0038;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;703113;703113;0;0,00;0;0,00;N;0;0;0;0;1087;B;1005,00;0,00;0;0;0; ;0;0;
V1;0039;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;703113;703113;0;0,00;0;0,00;N;0;0;0;0;1085;G;1013,00;0,00;0;0;0; ;0;0;
V1;0040;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;703113;703113;0;0,00;0;0,00;N;0;0;0;0;1087;B;1000,00;0,00;0;0;0; ;0;0;
V1;0041;NoiseTrader;active   ;already active but no strategy;1;702031;703113;0;0,00;0;0,00;B;1;1087;0;0;1082;B;992,00;0,00;0;0;0;B;1;NA;1073,1765;17;0,017;;MyAveragePrice=1073,1765 YesterdayPrice=1087,00;BuyLimit decreased 0.017%;
V1;0042;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;1;702031;703110;-3;-0,0004;-3;-0,0004;B;1;1078;0;0;1079;b;993,00;0,00;0;0;0; ;0;NA;1074,6471;17;0,283;;MyAveragePrice=1074,6471 YesterdayPrice=1082,00;BuyLimit decreased 0.283%;
V1;0043;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;2;700953;703109;-4;-0,0006;-4;-0,0006;B;1;1079;0;0;1078;B;982,00;0,00;0;0;0;B;1;NA;1075,7059;17;0,207;;MyAveragePrice=1075,7059 YesterdayPrice=1079,00
V1;0044;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;3;699884;703091;-22;-0,0031;-22;-0,0031;B;1;1074;0;0;1069;B;977,00;0,00;0;0;0;B;1;NA;1076,3529;17;0,326;;MyAveragePrice=1076,3529 YesterdayPrice=1078,00;BuyLimit decreased 0.326%;
V1;0045;NoiseTrader;active   ;Active with strategy for 5 days;2;700950;703082;-31;-0,0044;-31;-0,0044;S;0;0;1;1061;1066;G;991,00;0,00;0;0;0;S;1;NA;1076,7647;17;0,723;;MyAveragePrice=1076,7647 YesterdayPrice=1069,00;SellLimit decreased 0.723%;
V1;0046;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;2;700950;703068;-45;-0,0064;-45;-0,0064;S;0;0;1;1072;1059;B;972,00;0,00;0;0;0; ;0;NA;1076,7647;17;0,578;;MyAveragePrice=1076,7647 YesterdayPrice=1066,00;SellLimit increased 0.578%;
V1;0047;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;1;702004;703058;-55;-0,0078;-55;-0,0078;S;0;0;1;1054;1054;G;977,00;0,00;0;0;0;S;1;NA;1076,00;17;0,41;;MyAveragePrice=1076,00 YesterdayPrice=1059,00;SellLimit decreased 0.41%;
V1;0048;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;1;702004;703050;-63;-0,009;-63;-0,009;S;0;0;1;1059;1046;G;987,00;0,00;0;0;0; ;0;NA;1075,00;17;0,562;;MyAveragePrice=1075,00 YesterdayPrice=1054,00;SellLimit increased 0.562%;
V1;0049;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;1;702004;703042;-71;-0,0101;-71;-0,0101;S;0;0;1;1046;1038;B;980,00;0,00;0;0;0; ;0;NA;1073,9412;17;0,073;;MyAveragePrice=1073,9412 YesterdayPrice=1046,00;SellLimit increased 0.073%;
V1;0050;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;1;702004;703034;-79;-0,0112;-79;-0,0112;S;0;0;1;1036;1030;B;994,00;0,00;0;0;0; ;0;NA;1072,2941;17;0,122;;MyAveragePrice=1072,2941 YesterdayPrice=1038,00;SellLimit decreased 0.122%;
V1;0051;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=1030.0 Ref.Price=1052,00 DownProcent=2,0913 Threshold=14,18 MindesActiveDays=15;1;702004;703034;-79;-0,0112;-79;-0,0112;S;0;0;1;1035;1030;T;1002,00;0,00;0;0;0; ;0;NA;1069,7647;17;0,565;;MyAveragePrice=1069,7647 YesterdayPrice=1030,00;SellLimit decreased 0.565%;
V1;0052;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=1030.0 Ref.Price=1054,00 DownProcent=2,277 Threshold=14,18 MindesActiveDays=15;1;702004;703034;-79;-0,0112;-79;-0,0112;S;0;0;1;1030;1030;B;1002,00;0,00;0;0;0; ;0;NA;1066,8824;17;0,032;;MyAveragePrice=1066,8824 YesterdayPrice=1030,00
V1;0053;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=1030.0 Ref.Price=1057,00 DownProcent=2,5544 Threshold=14,18 MindesActiveDays=15;1;702004;703034;-79;-0,0112;-79;-0,0112;S;0;0;1;1023;1030;T;1004,00;0,00;0;0;0; ;0;NA;1063,8235;17;0,649;;MyAveragePrice=1063,8235 YesterdayPrice=1030,00;SellLimit decreased 0.649%;
V1;0054;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=1030.0 Ref.Price=1061,00 DownProcent=2,9218 Threshold=14,18 MindesActiveDays=15;1;702004;703034;-79;-0,0112;-79;-0,0112;S;0;0;1;1030;1030;T;1013,00;0,00;0;0;0; ;0;NA;1060,8235;17;0,229;;MyAveragePrice=1060,8235 YesterdayPrice=1030,00
V1;0055;NoiseTrader;active   ;Active with strategy for 15 daysCurPrice=1030.0 Ref.Price=1067,00 DownProcent=3,4677 Threshold=14,18 MindesActiveDays=15;1;702004;703034;-79;-0,0112;-79;-0,0112;S;0;0;1;1029;1030;T;998,00;0,00;0;0;0; ;0;NA;1057,6471;17;-0,30;;MyAveragePrice=1057,6471 YesterdayPrice=1030,00
V1;0056;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=1030.0 Ref.Price=1062,00 DownProcent=3,0132 Threshold=14,18 MindesActiveDays=15;1;702004;703015;-98;-0,0139;-98;-0,0139;S;0;0;1;1029;1011;b;997,00;0,00;0;0;0; ;0;NA;1054,2941;17;-0,373;;MyAveragePrice=1054,2941 YesterdayPrice=1030,00
V1;0057;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=1011.0 Ref.Price=1066,00 DownProcent=5,1595 Threshold=14,18 MindesActiveDays=15;1;702004;703015;-98;-0,0139;-98;-0,0139;S;0;0;1;1011;1011;T;1004,00;0,00;0;0;0; ;0;NA;1049,9412;17;0,317;;MyAveragePrice=1049,9412 YesterdayPrice=1011,00
V1;0058;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=1011.0 Ref.Price=1072,00 DownProcent=5,6903 Threshold=14,18 MindesActiveDays=15;1;702004;702990;-123;-0,0175;-123;-0,0175;S;0;0;1;1010;986;G;993,00;0,00;0;0;0; ;0;NA;1045,4706;17;-0,703;;MyAveragePrice=1045,4706 YesterdayPrice=1011,00
V1;0059;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=986.0 Ref.Price=1071,00 DownProcent=7,9365 Threshold=14,18 MindesActiveDays=15;1;702004;702987;-126;-0,0179;-126;-0,0179;S;0;0;1;990;983;B;1003,00;0,00;0;0;0; ;0;NA;1039,8235;17;0,472;;MyAveragePrice=1039,8235 YesterdayPrice=986,00;SellLimit increased 0.472%;
V1;0060;NoiseTrader;active   ;Active with strategy for 20 daysCurPrice=983.0 Ref.Price=1064,00 DownProcent=7,6128 Threshold=14,18 MindesActiveDays=15;1;702004;702981;-132;-0,0188;-132;-0,0188;S;0;0;1;988;977;B;1010,00;0,00;0;0;0; ;0;NA;1034,1765;17;0,541;;MyAveragePrice=1034,1765 YesterdayPrice=983,00;SellLimit decreased 0.541%;
V1;0061;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=977.0 Ref.Price=1066,00 DownProcent=8,349 Threshold=14,18 MindesActiveDays=15;1;702004;702976;-137;-0,0195;-137;-0,0195;S;0;0;1;973;972;B;1020,00;0,00;0;0;0; ;0;NA;1028,2353;17;0,399;;MyAveragePrice=1028,2353 YesterdayPrice=977,00;SellLimit decreased 0.399%;
V1;0062;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=972.0 Ref.Price=1073,00 DownProcent=9,4129 Threshold=14,18 MindesActiveDays=15;1;702004;702970;-143;-0,0203;-143;-0,0203;S;0;0;1;969;966;B;1030,00;0,00;0;0;0; ;0;NA;1022,5294;17;0,212;;MyAveragePrice=1022,5294 YesterdayPrice=972,00;SellLimit decreased 0.212%;
