#-1)Kurszusatz  G: Geld, Kauf>Verkauf; B: Brief, Kauf < Verkauf; b: bezahlt, Kauf=Verkauf; T: Taxe, kein Buy/Sell Order
#-2)Auftragtyp  B: Kauf,  S:Verkauf,  N:Wart  M: Mixed Order,  Order contains Buy and Sell Wish, it is created by Investor  
#-3)Limit=-1, -1 hat spezielle Bedeutung: billigsten Kauf bzw. Besten Verkauf
#-4)GewinnStatus *:Balance +:Gewinn -:Verlust 
#-5) Achtung: 
#-5) Wenn ReferenzTag = 0,  GewinnStatus ist jeden Tag gegen InitDepot ausgewertet.
#-6) Wenn ReferenzTag > 0,  GewinnStatus ist jeden Tag gegen Depot vor  X Tagen ausgewertet.
#-7) Investor BuyLimit  = IndividuellInnererWert * ( 1 - AbschlagProzent ) 
     Investor SellLimit = IndividuellInnererWert * ( 1 + AbschlagProzent ) 
#-8) Investor: Maximal Abweichung zu System InnererWert 0.5
     Investor: Minimal Abweichung zu System InnererWert -0.5
#-9) Investor: Eingesetztes Potenzial = PotenzialBase * ProzentialCounter  
     - Wenn ProzentialCounter Minus Wert ist, dann ist das Potenzial auch ein Minus Wert.
     - Wenn ProzentialCounter Plus Wert ist,  dann ist das Potenzial auch ein Plus Wert.
     - PotenzialProzent ist ein Parameter.
     - PotenzialBase wird nur bei (PozentialCounter=0) and (KursÄnderung ist größer als Threshold) berechnet, PotenzialBase = AktuellerSystemInnererWert * 0.2 * PotenuialProcent 
     - PotenzialProzent ist ein Parameter.
#-10) Investor Individuell InnererWert= SystemInnererWert + ZufallAbweichung + Potenzial 
      ZufallAbweichung kann minus/plus sein. 

Name;Tag;Type;State;ChangedReason;AktienAnzahl;Cash;Depot;RelativGewinn;RelativeGewinnProzent;AbsoluteGewinn;AbsoluteGewinnProzent;Order;BuyMenge;BuyLimit;SellMenge;SellLimit;Kurs;Kurszusatz;PerformedMenge;
V42; ;BlankoAgent; Individuelle Parameter: TimeWindowForAverageBuyLimit(Day)=26;ActivationThreshold(%)=5.54;DeactivationThreshold(%)=13.23;
V42;0000;BlankoAgent;initstate;;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;0;
V42;0001;BlankoAgent;initstate;;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;985;
V42;0002;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;986;
V42;0003;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;979;
V42;0004;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;979;
V42;0005;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;980;
V42;0006;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;974;
V42;0007;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;974;
V42;0008;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;987;
V42;0009;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;1003;
V42;0010;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;997;
V42;0011;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;1007;
V42;0012;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;1006;
V42;0013;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;1005;
V42;0014;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;1013;
V42;0015;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;1012;
V42;0016;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;997;
V42;0017;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;997;
V42;0018;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;1006;
V42;0019;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;1018;
V42;0020;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;1018;
V42;0021;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;1018;
V42;0022;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;1052;
V42;0023;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;1054;
V42;0024;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;1057;
V42;0025;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;1061;
V42;0026;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;1067;
V42;0027;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;1062;
V42;0028;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;336218;336218;0;0,00;0;0,00;  ;   ;   ;   ;  ;1066;
V42;0029;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;336218;336218;0;0,00;0;0,00;N;0;0;0;0;1072;G;1024,00;0,00;0;0;0; ;0;0;
V42;0030;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;336218;336218;0;0,00;0;0,00;N;0;0;0;0;1071;B;1010,00;0,00;0;0;0; ;0;0;
V42;0031;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;336218;336218;0;0,00;0;0,00;N;0;0;0;0;1064;G;999,00;0,00;0;0;0; ;0;0;
V42;0032;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;336218;336218;0;0,00;0;0,00;N;0;0;0;0;1066;G;1011,00;0,00;0;0;0; ;0;0;
V42;0033;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;336218;336218;0;0,00;0;0,00;N;0;0;0;0;1073;G;1023,00;0,00;0;0;0; ;0;0;
V42;0034;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;336218;336218;0;0,00;0;0,00;N;0;0;0;0;1079;G;1026,00;0,00;0;0;0; ;0;0;
V42;0035;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;336218;336218;0;0,00;0;0,00;N;0;0;0;0;1082;B;1018,00;0,00;0;0;0; ;0;0;
V42;0036;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;336218;336218;0;0,00;0;0,00;N;0;0;0;0;1081;G;1020,00;0,00;0;0;0; ;0;0;
V42;0037;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;336218;336218;0;0,00;0;0,00;N;0;0;0;0;1084;G;1015,00;0,00;0;0;0; ;0;0;
V42;0038;NoiseTrader;active   ;already active but no strategy;0;336218;336218;0;0,00;0;0,00;B;5;1077;0;0;1087;B;1005,00;0,00;0;0;0; ;0;NA;1025,6129;62;0,563;;MyAveragePrice=1025,6129 YesterdayPrice=1084,00;BuyLimit increased 0.563%;
V42;0039;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;336218;336218;0;0,00;0;0,00;B;5;1083;0;0;1085;G;1013,00;0,00;0;0;0; ;0;NA;1026,5484;62;0,338;;MyAveragePrice=1026,5484 YesterdayPrice=1087,00;BuyLimit decreased 0.338%;
V42;0040;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;5;330783;336218;0;0,00;0;0,00;B;5;1093;0;0;1087;B;1000,00;0,00;0;0;0;B;5;NA;1027,4194;62;0,748;;MyAveragePrice=1027,4194 YesterdayPrice=1085,00;BuyLimit increased 0.748%;
V42;0041;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;10;325373;336193;-25;-0,0074;-25;-0,0074;B;5;1092;0;0;1082;B;992,00;0,00;0;0;0;B;5;NA;1028,3226;62;0,486;;MyAveragePrice=1028,3226 YesterdayPrice=1087,00;BuyLimit decreased 0.486%;
V42;0042;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;10;325373;336163;-55;-0,0164;-55;-0,0164;B;5;1076;0;0;1079;b;993,00;0,00;0;0;0; ;0;NA;1029,0806;62;0,492;;MyAveragePrice=1029,0806 YesterdayPrice=1082,00;BuyLimit decreased 0.492%;
V42;0043;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;15;319983;336153;-65;-0,0193;-65;-0,0193;B;5;1079;0;0;1078;B;982,00;0,00;0;0;0;B;5;NA;1029,9032;62;0,141;;MyAveragePrice=1029,9032 YesterdayPrice=1079,00
V42;0044;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;20;314638;336018;-200;-0,0595;-200;-0,0595;B;5;1075;0;0;1069;B;977,00;0,00;0;0;0;B;5;NA;1030,6613;62;0,231;;MyAveragePrice=1030,6613 YesterdayPrice=1078,00;BuyLimit decreased 0.231%;
V42;0045;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;23;311440;335958;-260;-0,0773;-260;-0,0773;B;3;1068;0;0;1066;G;991,00;0,00;0;0;0;B;3;NA;1031,0968;62;0,093;;MyAveragePrice=1031,0968 YesterdayPrice=1069,00;BuyLimit decreased 0.093%;
V42;0046;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;26;308263;335797;-421;-0,1252;-421;-0,1252;B;3;1066;0;0;1059;B;972,00;0,00;0;0;0;B;3;NA;1031,4516;62;0,066;;MyAveragePrice=1031,4516 YesterdayPrice=1066,00;BuyLimit increased 0.066%;
V42;0047;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;29;305101;335667;-551;-0,1639;-551;-0,1639;B;3;1055;0;0;1054;G;977,00;0,00;0;0;0;B;3;NA;1031,7742;62;0,312;;MyAveragePrice=1031,7742 YesterdayPrice=1059,00;BuyLimit decreased 0.312%;
V42;0048;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;32;301963;335435;-783;-0,2329;-783;-0,2329;B;3;1056;0;0;1046;G;987,00;0,00;0;0;0;B;3;NA;1032,2419;62;0,282;;MyAveragePrice=1032,2419 YesterdayPrice=1054,00;BuyLimit increased 0.282%;
V42;0049;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=1046.0 Ref.Price=1054,00 DownProcent=0,759 Threshold=13,23 MindesActiveDays=15;33;300925;335179;-1039;-0,309;-1039;-0,309;B;1;1047;0;0;1038;B;980,00;0,00;0;0;0;B;1;NA;1032,7097;62;0,177;;MyAveragePrice=1032,7097 YesterdayPrice=1046,00;BuyLimit increased 0.177%;
V42;0050;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=1038.0 Ref.Price=1057,00 DownProcent=1,7975 Threshold=13,23 MindesActiveDays=15;34;299895;334915;-1303;-0,3875;-1303;-0,3875;B;1;1044;0;0;1030;B;994,00;0,00;0;0;0;B;1;NA;1032,7903;62;0,599;;MyAveragePrice=1032,7903 YesterdayPrice=1038,00;BuyLimit decreased 0.599%;
V42;0051;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=1030.0 Ref.Price=1061,00 DownProcent=2,9218 Threshold=13,23 MindesActiveDays=15;34;299895;334915;-1303;-0,3875;-1303;-0,3875;S;0;0;1;1033;1030;T;1002,00;0,00;0;0;0; ;0;NA;1032,9677;62;0,349;;MyAveragePrice=1032,9677 YesterdayPrice=1030,00;SellLimit decreased 0.349%;
V42;0052;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=1030.0 Ref.Price=1067,00 DownProcent=3,4677 Threshold=13,23 MindesActiveDays=15;34;299895;334915;-1303;-0,3875;-1303;-0,3875;S;0;0;1;1029;1030;B;1002,00;0,00;0;0;0; ;0;NA;1033,0645;62;-0,64;;MyAveragePrice=1033,0645 YesterdayPrice=1030,00
V42;0053;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=1030.0 Ref.Price=1062,00 DownProcent=3,0132 Threshold=13,23 MindesActiveDays=15;34;299895;334915;-1303;-0,3875;-1303;-0,3875;S;0;0;1;1032;1030;T;1004,00;0,00;0;0;0; ;0;NA;1033,2419;62;0,211;;MyAveragePrice=1033,2419 YesterdayPrice=1030,00;SellLimit decreased 0.211%;
V42;0054;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=1030.0 Ref.Price=1066,00 DownProcent=3,3771 Threshold=13,23 MindesActiveDays=15;34;299895;334915;-1303;-0,3875;-1303;-0,3875;S;0;0;1;1030;1030;T;1013,00;0,00;0;0;0; ;0;NA;1033,4032;62;0,60;;MyAveragePrice=1033,4032 YesterdayPrice=1030,00
V42;0055;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=1030.0 Ref.Price=1072,00 DownProcent=3,9179 Threshold=13,23 MindesActiveDays=15;34;299895;334915;-1303;-0,3875;-1303;-0,3875;S;0;0;1;1029;1030;T;998,00;0,00;0;0;0; ;0;NA;1033,50;62;-0,45;;MyAveragePrice=1033,50 YesterdayPrice=1030,00
V42;0056;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=1030.0 Ref.Price=1071,00 DownProcent=3,8282 Threshold=13,23 MindesActiveDays=15;34;299895;334269;-1949;-0,5797;-1949;-0,5797;S;0;0;1;1030;1011;b;997,00;0,00;0;0;0; ;0;NA;1033,5806;62;0,097;;MyAveragePrice=1033,5806 YesterdayPrice=1030,00
V42;0057;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=1011.0 Ref.Price=1064,00 DownProcent=4,9812 Threshold=13,23 MindesActiveDays=15;34;299895;334269;-1949;-0,5797;-1949;-0,5797;S;0;0;3;1010;1011;T;1004,00;0,00;0;0;0; ;0;NA;1033,3387;62;-0,107;;MyAveragePrice=1033,3387 YesterdayPrice=1011,00
V42;0058;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=1011.0 Ref.Price=1066,00 DownProcent=5,1595 Threshold=13,23 MindesActiveDays=15;34;299895;333419;-2799;-0,8325;-2799;-0,8325;S;0;0;3;1010;986;G;993,00;0,00;0;0;0; ;0;NA;1033,1935;62;-0,072;;MyAveragePrice=1033,1935 YesterdayPrice=1011,00
