0;0,0119
1;0,0104
2;0,0103
3;0,01
4;0,0098
5;0,0096
6;0,009
7;0,0089
8;0,0088
9;0,008
10;0,0077
11;0,0076
12;0,0076
13;0,0073
14;0,0071
15;0,007
16;0,0069
17;0,0066
18;0,0066
19;0,0066
20;0,0065
21;0,0065
22;0,0063
23;0,0062
24;0,0062
25;0,0061
26;0,006
27;0,0057
28;0,0057
29;0,0057
30;0,0053
31;0,0053
32;0,0053
33;0,0053
34;0,0052
35;0,0052
36;0,0052
37;0,0052
38;0,0052
39;0,0052
40;0,0052
41;0,0051
42;0,005
43;0,005
44;0,0049
45;0,0049
46;0,0049
47;0,0048
48;0,0048
49;0,0048
50;0,0048
51;0,0048
52;0,0048
53;0,0048
54;0,0048
55;0,0048
56;0,0048
57;0,0048
58;0,0047
59;0,0045
60;0,0045
61;0,0045
62;0,0044
63;0,0044
64;0,0044
65;0,0044
66;0,0044
67;0,0044
68;0,0044
69;0,0044
70;0,0044
71;0,0044
72;0,0044
73;0,0044
74;0,0044
75;0,0044
76;0,0044
77;0,0044
78;0,0044
79;0,0044
80;0,0044
81;0,0044
82;0,0044
83;0,0043
84;0,0043
85;0,0043
86;0,0043
87;0,0043
88;0,0043
89;0,0041
90;0,004
91;0,004
92;0,004
93;0,004
94;0,004
95;0,004
96;0,004
97;0,004
98;0,004
99;0,004
100;0,004
101;0,004
102;0,004
103;0,004
104;0,004
105;0,004
106;0,004
107;0,0039
108;0,0039
109;0,0039
110;0,0039
111;0,0039
112;0,0039
113;0,0039
114;0,0039
115;0,0039
116;0,0039
117;0,0039
118;0,0039
119;0,0039
120;0,0039
121;0,0039
122;0,0039
123;0,0039
124;0,0039
125;0,0039
126;0,0039
127;0,0039
128;0,0038
129;0,0036
130;0,0036
131;0,0036
132;0,0036
133;0,0036
134;0,0036
135;0,0035
136;0,0035
137;0,0035
138;0,0035
139;0,0035
140;0,0035
141;0,0035
142;0,0035
143;0,0035
144;0,0035
145;0,0035
146;0,0035
147;0,0035
148;0,0035
149;0,0034
150;0,0034
151;0,0034
152;0,0034
153;0,0031
154;0,0031
155;0,0031
156;0,0031
157;0,0031
158;0,0031
159;0,003
160;0,003
161;0,003
162;0,003
163;0,003
164;0,003
165;0,003
166;0,003
167;0,003
168;0,003
169;0,003
170;0,0027
171;0,0027
172;0,0027
173;0,0027
174;0,0027
175;0,0027
176;0,0027
177;0,0027
178;0,0027
179;0,0027
180;0,0027
181;0,0027
182;0,0027
183;0,0027
184;0,0027
185;0,0026
186;0,0026
187;0,0026
188;0,0026
189;0,0026
190;0,0026
191;0,0026
192;0,0026
193;0,0026
194;0,0026
195;0,0026
196;0,0026
197;0,0026
198;0,0026
199;0,0026
200;0,0026
201;0,0026
202;0,0026
203;0,0026
204;0,0026
205;0,0026
206;0,0026
207;0,0023
208;0,0022
209;0,0022
210;0,0022
211;0,0022
212;0,0022
213;0,0022
214;0,0022
215;0,0022
216;0,0022
217;0,0022
218;0,0022
219;0,0022
220;0,0022
221;0,0022
222;0,0022
223;0,0022
224;0,0022
225;0,0021
226;0,0021
227;0,0018
228;0,0018
229;0,0018
230;0,0018
231;0,0018
232;0,0018
233;0,0018
234;0,0018
235;0,0018
236;0,0018
237;0,0018
238;0,0018
239;0,0017
240;0,0017
241;0,0017
242;0,0017
243;0,0017
244;0,0017
245;0,0017
246;0,0017
247;0,0017
248;0,0017
249;0,0017
250;0,0017
251;0,0017
252;0,0017
253;0,0017
254;0,0017
255;0,0017
256;0,0017
257;0,0017
258;0,0014
259;0,0014
260;0,0013
261;0,0013
262;0,0013
263;0,0013
264;0,0013
265;0,0013
266;0,0013
267;0,0013
268;0,0013
269;0,0013
270;0,0013
271;0,0013
272;0,0013
273;0,0013
274;0,0013
275;0,0013
276;0,0013
277;0,0013
278;0,0013
279;0,0013
280;0,0013
281;0,0013
282;0,0013
283;0,0013
284;0,0013
285;0,0013
286;0,0013
287;0,0009
288;0,0009
289;0,0009
290;0,0009
291;0,0009
292;0,0009
293;0,0009
294;0,0009
295;0,0009
296;0,0009
297;0,0009
298;0,0009
299;0,0009
300;0,0009
301;0,0009
302;0,0009
303;0,0009
304;0,0009
305;0,0009
306;0,0009
307;0,0009
308;0,0009
309;0,0009
310;0,0009
311;0,0009
312;0,0009
313;0,0009
314;0,0009
315;0,0009
316;0,0009
317;0,0009
318;0,0009
319;0,0009
320;0,0009
321;0,0009
322;0,0005
323;0,0005
324;0,0004
325;0,0004
326;0,0004
327;0,0004
328;0,0004
329;0,0004
330;0,0004
331;0,0004
332;0,0004
333;0,0004
334;0,0004
335;0,0004
336;0,0004
337;0,0004
338;0,0004
339;0,0004
340;0,0004
341;0,0004
342;0,0004
343;0,0004
344;0,0004
345;0,0004
346;0,0004
347;0,0004
348;0,0004
349;0,0004
350;0,0004
351;0,0004
352;0,0004
353;0,0004
354;0,0004
355;0,0004
356;0,0004
357;0,0004
358;0,0004
359;0,0004
360;0,0004
361;0,0004
362;0,0004
363;0,0004
364;0,0004
365;0,0004
366;0,0004
367;0,00
368;0,00
369;0,00
370;0,00
371;0,00
372;0,00
373;0,00
374;0,00
375;0,00
376;0,00
377;0,00
378;0,00
379;0,00
380;0,00
381;0,00
382;0,00
383;0,00
384;0,00
385;0,00
386;0,00
387;0,00
388;0,00
389;0,00
390;0,00
391;0,00
392;0,00
393;0,00
394;0,00
395;0,00
396;0,00
397;0,00
398;0,00
