0;0,017
1;0,0165
2;0,0101
3;0,0098
4;0,0096
5;0,0082
6;0,0069
7;0,0063
8;0,0062
9;0,0059
10;0,0055
11;0,0054
12;0,0053
13;0,0049
14;0,0047
15;0,0047
16;0,0046
17;0,0046
18;0,0046
19;0,0046
20;0,0046
21;0,0045
22;0,0045
23;0,0045
24;0,0045
25;0,0044
26;0,0044
27;0,0044
28;0,0043
29;0,0043
30;0,0042
31;0,0042
32;0,0041
33;0,0041
34;0,0041
35;0,0041
36;0,004
37;0,004
38;0,004
39;0,0037
40;0,0037
41;0,0036
42;0,0035
43;0,0035
44;0,0035
45;0,0035
46;0,0034
47;0,0034
48;0,0034
49;0,0034
50;0,0033
51;0,0033
52;0,0032
53;0,0032
54;0,0032
55;0,0032
56;0,0032
57;0,0032
58;0,0032
59;0,0032
60;0,0031
61;0,0031
62;0,0031
63;0,003
64;0,003
65;0,003
66;0,003
67;0,003
68;0,003
69;0,003
70;0,003
71;0,003
72;0,003
73;0,0029
74;0,0029
75;0,0029
76;0,0029
77;0,0028
78;0,0028
79;0,0028
80;0,0027
81;0,0027
82;0,0027
83;0,0027
84;0,0027
85;0,0027
86;0,0027
87;0,0027
88;0,0027
89;0,0026
90;0,0026
91;0,0026
92;0,0026
93;0,0026
94;0,0026
95;0,0026
96;0,0026
97;0,0026
98;0,0025
99;0,0025
100;0,0025
101;0,0025
102;0,0025
103;0,0025
104;0,0025
105;0,0025
106;0,0025
107;0,0025
108;0,0025
109;0,0024
110;0,0024
111;0,0024
112;0,0024
113;0,0024
114;0,0023
115;0,0023
116;0,0023
117;0,0023
118;0,0023
119;0,0023
120;0,0022
121;0,0022
122;0,0022
123;0,0022
124;0,0022
125;0,0022
126;0,0022
127;0,0022
128;0,0022
129;0,0022
130;0,0021
131;0,0021
132;0,0021
133;0,002
134;0,002
135;0,002
136;0,0019
137;0,0019
138;0,0019
139;0,0019
140;0,0019
141;0,0019
142;0,0019
143;0,0019
144;0,0019
145;0,0019
146;0,0019
147;0,0019
148;0,0018
149;0,0018
150;0,0018
151;0,0018
152;0,0018
153;0,0018
154;0,0018
155;0,0018
156;0,0018
157;0,0018
158;0,0018
159;0,0018
160;0,0017
161;0,0017
162;0,0017
163;0,0017
164;0,0017
165;0,0017
166;0,0017
167;0,0017
168;0,0017
169;0,0017
170;0,0016
171;0,0016
172;0,0016
173;0,0015
174;0,0015
175;0,0015
176;0,0014
177;0,0014
178;0,0014
179;0,0014
180;0,0014
181;0,0014
182;0,0014
183;0,0014
184;0,0013
185;0,0013
186;0,0013
187;0,0013
188;0,0013
189;0,0013
190;0,0013
191;0,0013
192;0,0013
193;0,0013
194;0,0012
195;0,0012
196;0,0012
197;0,0012
198;0,0012
199;0,0012
200;0,0012
201;0,0012
202;0,0011
203;0,0011
204;0,0011
205;0,0011
206;0,0011
207;0,0011
208;0,0009
209;0,0009
210;0,0009
211;0,0009
212;0,0009
213;0,0009
214;0,0009
215;0,0009
216;0,0009
217;0,0009
218;0,0009
219;0,0008
220;0,0008
221;0,0008
222;0,0008
223;0,0008
224;0,0008
225;0,0008
226;0,0008
227;0,0008
228;0,0008
229;0,0008
230;0,0007
231;0,0005
232;0,0005
233;0,0005
234;0,0005
235;0,0005
236;0,0005
237;0,0005
238;0,0004
239;0,0004
240;0,0004
241;0,0004
242;0,0004
243;0,0004
244;0,0004
245;0,0004
246;0,0004
247;0,0004
248;0,0004
249;0,0004
250;0,0004
251;0,0004
252;0,0004
253;0,0004
254;0,0004
255;0,0004
256;0,0004
257;0,0004
258;0,0004
259;0,0004
260;0,0004
261;0,0004
262;0,0004
263;0,0004
264;0,0004
265;0,0004
266;0,0004
267;0,0004
268;0,0004
269;0,0004
270;0,00
271;0,00
272;0,00
273;0,00
274;0,00
275;0,00
276;0,00
277;0,00
278;0,00
279;0,00
280;0,00
281;0,00
282;0,00
283;0,00
284;0,00
285;0,00
286;0,00
287;0,00
288;0,00
289;0,00
290;0,00
291;0,00
292;0,00
293;0,00
294;0,00
295;0,00
296;0,00
297;0,00
298;0,00
