#-1)Kurszusatz  G: Geld, Kauf>Verkauf; B: Brief, Kauf < Verkauf; b: bezahlt, Kauf=Verkauf; T: Taxe, kein Buy/Sell Order
#-2)Auftragtyp  B: Kauf,  S:Verkauf,  N:Wart  M: Mixed Order,  Order contains Buy and Sell Wish, it is created by Investor  
#-3)Limit=-1, -1 hat spezielle Bedeutung: billigsten Kauf bzw. Besten Verkauf
#-4)GewinnStatus *:Balance +:Gewinn -:Verlust 
#-5) Achtung: 
#-5) Wenn ReferenzTag = 0,  GewinnStatus ist jeden Tag gegen InitDepot ausgewertet.
#-6) Wenn ReferenzTag > 0,  GewinnStatus ist jeden Tag gegen Depot vor  X Tagen ausgewertet.
#-7) Investor BuyLimit  = IndividuellInnererWert * ( 1 - AbschlagProzent ) 
     Investor SellLimit = IndividuellInnererWert * ( 1 + AbschlagProzent ) 
#-8) Investor: Maximal Abweichung zu System InnererWert 0.5
     Investor: Minimal Abweichung zu System InnererWert -0.5
#-9) Investor: Eingesetztes Potenzial = PotenzialBase * ProzentialCounter  
     - Wenn ProzentialCounter Minus Wert ist, dann ist das Potenzial auch ein Minus Wert.
     - Wenn ProzentialCounter Plus Wert ist,  dann ist das Potenzial auch ein Plus Wert.
     - PotenzialProzent ist ein Parameter.
     - PotenzialBase wird nur bei (PozentialCounter=0) and (KursÄnderung ist größer als Threshold) berechnet, PotenzialBase = AktuellerSystemInnererWert * 0.2 * PotenuialProcent 
     - PotenzialProzent ist ein Parameter.
#-10) Investor Individuell InnererWert= SystemInnererWert + ZufallAbweichung + Potenzial 
      ZufallAbweichung kann minus/plus sein. 

Name;Tag;Type;State;ChangedReason;AktienAnzahl;Cash;Depot;RelativGewinn;RelativeGewinnProzent;AbsoluteGewinn;AbsoluteGewinnProzent;Order;BuyMenge;BuyLimit;SellMenge;SellLimit;Kurs;Kurszusatz;PerformedMenge;
V40; ;BlankoAgent; Individuelle Parameter: TimeWindowForAverageBuyLimit(Day)=27;ActivationThreshold(%)=8.19;DeactivationThreshold(%)=13.35;
V40;0000;BlankoAgent;initstate;;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;0;
V40;0001;BlankoAgent;initstate;;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;984;
V40;0002;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;984;
V40;0003;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;978;
V40;0004;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;977;
V40;0005;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;982;
V40;0006;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;977;
V40;0007;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;974;
V40;0008;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;986;
V40;0009;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;991;
V40;0010;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;991;
V40;0011;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;991;
V40;0012;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;994;
V40;0013;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;993;
V40;0014;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1009;
V40;0015;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1019;
V40;0016;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1022;
V40;0017;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1022;
V40;0018;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1037;
V40;0019;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1037;
V40;0020;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1037;
V40;0021;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1047;
V40;0022;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1053;
V40;0023;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1055;
V40;0024;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1049;
V40;0025;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1050;
V40;0026;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1046;
V40;0027;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1048;
V40;0028;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1042;
V40;0029;BlankoAgent;initstate;PriceWindow needs at least 27 days prices as basis.;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1048;
V40;0030;BlankoAgent;initstate;CurPrice=1048.0 Ref.Price=978,00 UpProcent=7,1575;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1044;
V40;0031;BlankoAgent;initstate;CurPrice=1044.0 Ref.Price=977,00 UpProcent=6,8577;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1033;
V40;0032;BlankoAgent;initstate;CurPrice=1033.0 Ref.Price=982,00 UpProcent=5,1935;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1027;
V40;0033;BlankoAgent;initstate;CurPrice=1027.0 Ref.Price=977,00 UpProcent=5,1177;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1026;
V40;0034;BlankoAgent;initstate;CurPrice=1026.0 Ref.Price=974,00 UpProcent=5,3388;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1026;
V40;0035;BlankoAgent;initstate;CurPrice=1026.0 Ref.Price=986,00 UpProcent=4,0568;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1029;
V40;0036;BlankoAgent;initstate;CurPrice=1029.0 Ref.Price=991,00 UpProcent=3,8345;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1039;
V40;0037;BlankoAgent;initstate;CurPrice=1039.0 Ref.Price=991,00 UpProcent=4,8436;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1032;
V40;0038;BlankoAgent;initstate;CurPrice=1032.0 Ref.Price=991,00 UpProcent=4,1372;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1031;
V40;0039;BlankoAgent;initstate;CurPrice=1031.0 Ref.Price=994,00 UpProcent=3,7223;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1025;
V40;0040;BlankoAgent;initstate;CurPrice=1025.0 Ref.Price=993,00 UpProcent=3,2226;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1017;
V40;0041;BlankoAgent;initstate;CurPrice=1017.0 Ref.Price=1009,00 UpProcent=0,7929;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;979;
V40;0042;BlankoAgent;initstate;CurpPrice=979.0 Ref.Price=1019,00 DownProcent=3,9254;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;988;
V40;0043;BlankoAgent;initstate;CurpPrice=988.0 Ref.Price=1022,00 DownProcent=3,3268;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;950;
V40;0044;BlankoAgent;initstate;CurpPrice=950.0 Ref.Price=1022,00 DownProcent=7,045;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;959;
V40;0045;BlankoAgent;initstate;CurpPrice=959.0 Ref.Price=1037,00 DownProcent=7,5217;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;953;
V40;0046;BlankoAgent;initstate;CurpPrice=953.0 Ref.Price=1037,00 DownProcent=8,1003;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;962;
V40;0047;BlankoAgent;initstate;CurpPrice=962.0 Ref.Price=1037,00 DownProcent=7,2324;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;949;
V40;0048;BlankoAgent;initstate;CurpPrice=949.0 Ref.Price=1047,00 DownProcent=9,3601;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;953;
V40;0049;BlankoAgent;initstate;CurpPrice=953.0 Ref.Price=1053,00 DownProcent=9,4967;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;949;
V40;0050;BlankoAgent;initstate;CurpPrice=949.0 Ref.Price=1055,00 DownProcent=10,0474;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;950;
V40;0051;BlankoAgent;initstate;CurpPrice=950.0 Ref.Price=1049,00 DownProcent=9,4376;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;948;
V40;0052;BlankoAgent;initstate;CurpPrice=948.0 Ref.Price=1050,00 DownProcent=9,7143;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;948;
V40;0053;BlankoAgent;initstate;CurpPrice=948.0 Ref.Price=1046,00 DownProcent=9,369;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;947;
V40;0054;BlankoAgent;initstate;CurpPrice=947.0 Ref.Price=1048,00 DownProcent=9,6374;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;955;
V40;0055;BlankoAgent;initstate;CurpPrice=955.0 Ref.Price=1042,00 DownProcent=8,3493;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;961;
V40;0056;BlankoAgent;initstate;CurpPrice=961.0 Ref.Price=1048,00 DownProcent=8,3015;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;959;
V40;0057;BlankoAgent;initstate;CurpPrice=959.0 Ref.Price=1044,00 DownProcent=8,1418;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;965;
V40;0058;BlankoAgent;initstate;CurpPrice=965.0 Ref.Price=1033,00 DownProcent=6,5828;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;958;
V40;0059;BlankoAgent;initstate;CurpPrice=958.0 Ref.Price=1027,00 DownProcent=6,7186;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;958;
V40;0060;BlankoAgent;initstate;CurpPrice=958.0 Ref.Price=1026,00 DownProcent=6,6277;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;957;
V40;0061;BlankoAgent;initstate;CurpPrice=957.0 Ref.Price=1026,00 DownProcent=6,7251;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;965;
V40;0062;BlankoAgent;initstate;CurpPrice=965.0 Ref.Price=1029,00 DownProcent=6,2196;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;987;
V40;0063;BlankoAgent;initstate;CurpPrice=987.0 Ref.Price=1039,00 DownProcent=5,0048;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1009;
V40;0064;BlankoAgent;initstate;CurpPrice=1009.0 Ref.Price=1032,00 DownProcent=2,2287;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1019;
V40;0065;BlankoAgent;initstate;CurpPrice=1019.0 Ref.Price=1031,00 DownProcent=1,1639;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1020;
V40;0066;BlankoAgent;initstate;CurpPrice=1020.0 Ref.Price=1025,00 DownProcent=0,4878;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1027;
V40;0067;BlankoAgent;initstate;CurPrice=1027.0 Ref.Price=1017,00 UpProcent=0,9833;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1027;
V40;0068;BlankoAgent;initstate;CurPrice=1027.0 Ref.Price=979,00 UpProcent=4,903;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1033;
V40;0069;BlankoAgent;initstate;CurPrice=1033.0 Ref.Price=988,00 UpProcent=4,5547;0;648775;648775;0;0,00;0;0,00;  ;   ;   ;   ;  ;1034;
V40;0070;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;1035;b;1028,00;0,00;0;0;0; ;0;0;
V40;0071;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;1041;b;1029,00;0,00;0;0;0; ;0;0;
V40;0072;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;1041;G;1012,00;0,00;0;0;0; ;0;0;
V40;0073;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;1042;G;1017,00;0,00;0;0;0; ;0;0;
V40;0074;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;1046;G;1022,00;0,00;0;0;0; ;0;0;
V40;0075;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;1042;B;1006,00;0,00;0;0;0; ;0;0;
V40;0076;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;1040;G;1022,00;0,00;0;0;0; ;0;0;
V40;0077;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;1041;B;1006,00;0,00;0;0;0; ;0;0;
V40;0078;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;1034;B;998,00;0,00;0;0;0; ;0;0;
V40;0079;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;1027;G;994,00;0,00;0;0;0; ;0;0;
V40;0080;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;1023;B;984,00;0,00;0;0;0; ;0;0;
V40;0081;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;1017;B;986,00;0,00;0;0;0; ;0;0;
V40;0082;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;1006;B;981,00;0,00;0;0;0; ;0;0;
V40;0083;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;999;B;985,00;0,00;0;0;0; ;0;0;
V40;0084;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;996;B;999,00;0,00;0;0;0; ;0;0;
V40;0085;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;994;B;1000,00;0,00;0;0;0; ;0;0;
V40;0086;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;984;B;984,00;0,00;0;0;0; ;0;0;
V40;0087;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;980;B;994,00;0,00;0;0;0; ;0;0;
V40;0088;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;975;B;989,00;0,00;0;0;0; ;0;0;
V40;0089;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;972;B;994,00;0,00;0;0;0; ;0;0;
V40;0090;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;968;B;985,00;0,00;0;0;0; ;0;0;
V40;0091;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;964;G;991,00;0,00;0;0;0; ;0;0;
V40;0092;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;968;B;976,00;0,00;0;0;0; ;0;0;
V40;0093;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;963;B;975,00;0,00;0;0;0; ;0;0;
V40;0094;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;958;B;965,00;0,00;0;0;0; ;0;0;
V40;0095;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;951;B;954,00;0,00;0;0;0; ;0;0;
V40;0096;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;944;B;949,00;0,00;0;0;0; ;0;0;
V40;0097;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;937;B;943,00;0,00;0;0;0; ;0;0;
V40;0098;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;933;B;938,00;0,00;0;0;0; ;0;0;
V40;0099;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;929;B;952,00;0,00;0;0;0; ;0;0;
V40;0100;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;922;B;950,00;0,00;0;0;0; ;0;0;
V40;0101;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;922;G;957,00;0,00;0;0;0; ;0;0;
V40;0102;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;928;G;961,00;0,00;0;0;0; ;0;0;
V40;0103;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;936;B;960,00;0,00;0;0;0; ;0;0;
V40;0104;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;933;b;954,00;0,00;0;0;0; ;0;0;
V40;0105;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;935;B;961,00;0,00;0;0;0; ;0;0;
V40;0106;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;933;b;956,00;0,00;0;0;0; ;0;0;
V40;0107;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;936;B;961,00;0,00;0;0;0; ;0;0;
V40;0108;BlankoAgent;active   ;already active but no strategy;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;938;B;961,00;0,00;0;0;0; ;0;0;
V40;0109;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;938;G;971,00;0,00;0;0;0; ;0;0;
V40;0110;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;942;B;965,00;0,00;0;0;0; ;0;0;
V40;0111;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;939;B;956,00;0,00;0;0;0; ;0;0;
V40;0112;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;936;B;951,00;0,00;0;0;0; ;0;0;
V40;0113;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;938;G;963,00;0,00;0;0;0; ;0;0;
V40;0114;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;943;G;966,00;0,00;0;0;0; ;0;0;
V40;0115;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;950;G;969,00;0,00;0;0;0; ;0;0;
V40;0116;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;956;B;975,00;0,00;0;0;0; ;0;0;
V40;0117;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;648775;648775;0;0,00;0;0,00;N;0;0;0;0;952;B;960,00;0,00;0;0;0; ;0;0;
V40;0118;NoiseTrader;active   ;already active but no strategyCurPrice=952.0 Ref.Price=964,00 DownProcent=1,2448 Threshold=13,35 MindesActiveDays=15;1;647829;648775;0;0,00;0;0,00;B;1;949;0;0;946;B;960,00;0,00;0;0;0;B;1;NA;938,7083;24;0,306;;MyAveragePrice=938,7083 YesterdayPrice=952,00;BuyLimit decreased 0.306%;
V40;0119;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=946.0 Ref.Price=968,00 DownProcent=2,2727 Threshold=13,35 MindesActiveDays=15;1;647829;648778;3;0,0005;3;0,0005;B;1;942;0;0;949;G;969,00;0,00;0;0;0; ;0;NA;938,2083;24;0,373;;MyAveragePrice=938,2083 YesterdayPrice=946,00;BuyLimit decreased 0.373%;
V40;0120;NoiseTrader;active   ;Active with strategy for 3 daysCurPrice=949.0 Ref.Price=963,00 DownProcent=1,4538 Threshold=13,35 MindesActiveDays=15;1;647829;648787;12;0,0018;12;0,0018;B;1;955;0;0;958;B;971,00;0,00;0;0;0; ;0;NA;938,64;25;0,727;;MyAveragePrice=938,64 YesterdayPrice=949,00;BuyLimit increased 0.727%;
V40;0121;NoiseTrader;active   ;Active with strategy for 4 days;1;647829;648799;24;0,0037;24;0,0037;B;1;957;0;0;970;G;982,00;0,00;0;0;0; ;0;NA;940,0741;27;0,034;;MyAveragePrice=940,0741 YesterdayPrice=958,00;BuyLimit decreased 0.034%;
V40;0122;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;1;647829;648808;33;0,0051;33;0,0051;B;3;970;0;0;979;b;980,00;0,00;0;0;0; ;0;NA;940,5185;27;0,031;;MyAveragePrice=940,5185 YesterdayPrice=970,00;BuyLimit increased 0.031%;
V40;0123;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;1;647829;648818;43;0,0066;43;0,0066;B;3;978;0;0;989;G;992,00;0,00;0;0;0; ;0;NA;941,5556;27;-0,235;;MyAveragePrice=941,5556 YesterdayPrice=979,00
V40;0124;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;6;642859;648823;48;0,0074;48;0,0074;B;5;995;0;0;994;G;976,00;0,00;0;0;0;B;5;NA;943,2222;27;0,66;;MyAveragePrice=943,2222 YesterdayPrice=989,00;BuyLimit increased 0.66%;
V40;0125;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;11;637869;648847;72;0,0111;72;0,0111;B;5;999;0;0;998;G;977,00;0,00;0;0;0;B;5;NA;945,3333;27;0,557;;MyAveragePrice=945,3333 YesterdayPrice=994,00;BuyLimit increased 0.557%;
