#-1)Kurszusatz  G: Geld, Kauf>Verkauf; B: Brief, Kauf < Verkauf; b: bezahlt, Kauf=Verkauf; T: Taxe, kein Buy/Sell Order
#-2)Auftragtyp  B: Kauf,  S:Verkauf,  N:Wart  M: Mixed Order,  Order contains Buy and Sell Wish, it is created by Investor  
#-3)Limit=-1, -1 hat spezielle Bedeutung: billigsten Kauf bzw. Besten Verkauf
#-4)GewinnStatus *:Balance +:Gewinn -:Verlust 
#-5) Achtung: 
#-5) Wenn ReferenzTag = 0,  GewinnStatus ist jeden Tag gegen InitDepot ausgewertet.
#-6) Wenn ReferenzTag > 0,  GewinnStatus ist jeden Tag gegen Depot vor  X Tagen ausgewertet.
#-7) Investor BuyLimit  = IndividuellInnererWert * ( 1 - AbschlagProzent ) 
     Investor SellLimit = IndividuellInnererWert * ( 1 + AbschlagProzent ) 
#-8) Investor: Maximal Abweichung zu System InnererWert 0.5
     Investor: Minimal Abweichung zu System InnererWert -0.5
#-9) Investor: Eingesetztes Potenzial = PotenzialBase * ProzentialCounter  
     - Wenn ProzentialCounter Minus Wert ist, dann ist das Potenzial auch ein Minus Wert.
     - Wenn ProzentialCounter Plus Wert ist,  dann ist das Potenzial auch ein Plus Wert.
     - PotenzialProzent ist ein Parameter.
     - PotenzialBase wird nur bei (PozentialCounter=0) and (KursÄnderung ist größer als Threshold) berechnet, PotenzialBase = AktuellerSystemInnererWert * 0.2 * PotenuialProcent 
     - PotenzialProzent ist ein Parameter.
#-10) Investor Individuell InnererWert= SystemInnererWert + ZufallAbweichung + Potenzial 
      ZufallAbweichung kann minus/plus sein. 

Name;Tag;Type;State;ChangedReason;AktienAnzahl;Cash;Depot;RelativGewinn;RelativeGewinnProzent;AbsoluteGewinn;AbsoluteGewinnProzent;Order;BuyMenge;BuyLimit;SellMenge;SellLimit;Kurs;Kurszusatz;PerformedMenge;
V52; ;BlankoAgent; Individuelle Parameter: TimeWindowForAverageBuyLimit(Day)=28;ActivationThreshold(%)=7.42;DeactivationThreshold(%)=11.4;
V52;0000;BlankoAgent;initstate;;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;0;
V52;0001;BlankoAgent;initstate;;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;984;
V52;0002;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;984;
V52;0003;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;978;
V52;0004;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;977;
V52;0005;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;982;
V52;0006;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;977;
V52;0007;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;974;
V52;0008;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;986;
V52;0009;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;991;
V52;0010;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;991;
V52;0011;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;991;
V52;0012;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;994;
V52;0013;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;993;
V52;0014;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1009;
V52;0015;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1019;
V52;0016;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1022;
V52;0017;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1022;
V52;0018;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1037;
V52;0019;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1037;
V52;0020;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1037;
V52;0021;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1047;
V52;0022;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1053;
V52;0023;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1055;
V52;0024;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1049;
V52;0025;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1050;
V52;0026;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1046;
V52;0027;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1048;
V52;0028;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1042;
V52;0029;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1048;
V52;0030;BlankoAgent;initstate;PriceWindow needs at least 28 days prices as basis.;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1044;
V52;0031;BlankoAgent;initstate;CurPrice=1044.0 Ref.Price=978,00 UpProcent=6,7485;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1033;
V52;0032;BlankoAgent;initstate;CurPrice=1033.0 Ref.Price=977,00 UpProcent=5,7318;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1027;
V52;0033;BlankoAgent;initstate;CurPrice=1027.0 Ref.Price=982,00 UpProcent=4,5825;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1026;
V52;0034;BlankoAgent;initstate;CurPrice=1026.0 Ref.Price=977,00 UpProcent=5,0154;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1026;
V52;0035;BlankoAgent;initstate;CurPrice=1026.0 Ref.Price=974,00 UpProcent=5,3388;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1029;
V52;0036;BlankoAgent;initstate;CurPrice=1029.0 Ref.Price=986,00 UpProcent=4,3611;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1039;
V52;0037;BlankoAgent;initstate;CurPrice=1039.0 Ref.Price=991,00 UpProcent=4,8436;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1032;
V52;0038;BlankoAgent;initstate;CurPrice=1032.0 Ref.Price=991,00 UpProcent=4,1372;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1031;
V52;0039;BlankoAgent;initstate;CurPrice=1031.0 Ref.Price=991,00 UpProcent=4,0363;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1025;
V52;0040;BlankoAgent;initstate;CurPrice=1025.0 Ref.Price=994,00 UpProcent=3,1187;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1017;
V52;0041;BlankoAgent;initstate;CurPrice=1017.0 Ref.Price=993,00 UpProcent=2,4169;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;979;
V52;0042;BlankoAgent;initstate;CurpPrice=979.0 Ref.Price=1009,00 DownProcent=2,9732;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;988;
V52;0043;BlankoAgent;initstate;CurpPrice=988.0 Ref.Price=1019,00 DownProcent=3,0422;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;950;
V52;0044;BlankoAgent;initstate;CurpPrice=950.0 Ref.Price=1022,00 DownProcent=7,045;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;959;
V52;0045;BlankoAgent;initstate;CurpPrice=959.0 Ref.Price=1022,00 DownProcent=6,1644;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;953;
V52;0046;BlankoAgent;initstate;CurpPrice=953.0 Ref.Price=1037,00 DownProcent=8,1003;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;962;
V52;0047;BlankoAgent;initstate;CurpPrice=962.0 Ref.Price=1037,00 DownProcent=7,2324;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;949;
V52;0048;BlankoAgent;initstate;CurpPrice=949.0 Ref.Price=1037,00 DownProcent=8,486;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;953;
V52;0049;BlankoAgent;initstate;CurpPrice=953.0 Ref.Price=1047,00 DownProcent=8,978;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;949;
V52;0050;BlankoAgent;initstate;CurpPrice=949.0 Ref.Price=1053,00 DownProcent=9,8765;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;950;
V52;0051;BlankoAgent;initstate;CurpPrice=950.0 Ref.Price=1055,00 DownProcent=9,9526;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;948;
V52;0052;BlankoAgent;initstate;CurpPrice=948.0 Ref.Price=1049,00 DownProcent=9,6282;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;948;
V52;0053;BlankoAgent;initstate;CurpPrice=948.0 Ref.Price=1050,00 DownProcent=9,7143;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;947;
V52;0054;BlankoAgent;initstate;CurpPrice=947.0 Ref.Price=1046,00 DownProcent=9,4646;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;955;
V52;0055;BlankoAgent;initstate;CurpPrice=955.0 Ref.Price=1048,00 DownProcent=8,874;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;961;
V52;0056;BlankoAgent;initstate;CurpPrice=961.0 Ref.Price=1042,00 DownProcent=7,7735;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;959;
V52;0057;BlankoAgent;initstate;CurpPrice=959.0 Ref.Price=1048,00 DownProcent=8,4924;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;965;
V52;0058;BlankoAgent;initstate;CurpPrice=965.0 Ref.Price=1044,00 DownProcent=7,567;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;958;
V52;0059;BlankoAgent;initstate;CurpPrice=958.0 Ref.Price=1033,00 DownProcent=7,2604;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;958;
V52;0060;BlankoAgent;initstate;CurpPrice=958.0 Ref.Price=1027,00 DownProcent=6,7186;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;957;
V52;0061;BlankoAgent;initstate;CurpPrice=957.0 Ref.Price=1026,00 DownProcent=6,7251;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;965;
V52;0062;BlankoAgent;initstate;CurpPrice=965.0 Ref.Price=1026,00 DownProcent=5,9454;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;987;
V52;0063;BlankoAgent;initstate;CurpPrice=987.0 Ref.Price=1029,00 DownProcent=4,0816;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1009;
V52;0064;BlankoAgent;initstate;CurpPrice=1009.0 Ref.Price=1039,00 DownProcent=2,8874;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1019;
V52;0065;BlankoAgent;initstate;CurpPrice=1019.0 Ref.Price=1032,00 DownProcent=1,2597;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1020;
V52;0066;BlankoAgent;initstate;CurpPrice=1020.0 Ref.Price=1031,00 DownProcent=1,0669;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1027;
V52;0067;BlankoAgent;initstate;CurPrice=1027.0 Ref.Price=1025,00 UpProcent=0,1951;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1027;
V52;0068;BlankoAgent;initstate;CurPrice=1027.0 Ref.Price=1017,00 UpProcent=0,9833;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1033;
V52;0069;BlankoAgent;initstate;CurPrice=1033.0 Ref.Price=979,00 UpProcent=5,5158;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1034;
V52;0070;BlankoAgent;initstate;CurPrice=1034.0 Ref.Price=988,00 UpProcent=4,6559;0;555035;555035;0;0,00;0;0,00;  ;   ;   ;   ;  ;1035;
V52;0071;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;1041;b;1029,00;0,00;0;0;0; ;0;0;
V52;0072;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;1041;G;1012,00;0,00;0;0;0; ;0;0;
V52;0073;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;1042;G;1017,00;0,00;0;0;0; ;0;0;
V52;0074;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;1046;G;1022,00;0,00;0;0;0; ;0;0;
V52;0075;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;1042;B;1006,00;0,00;0;0;0; ;0;0;
V52;0076;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;1040;G;1022,00;0,00;0;0;0; ;0;0;
V52;0077;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;1041;B;1006,00;0,00;0;0;0; ;0;0;
V52;0078;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;1034;B;998,00;0,00;0;0;0; ;0;0;
V52;0079;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;1027;G;994,00;0,00;0;0;0; ;0;0;
V52;0080;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;1023;B;984,00;0,00;0;0;0; ;0;0;
V52;0081;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;1017;B;986,00;0,00;0;0;0; ;0;0;
V52;0082;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;1006;B;981,00;0,00;0;0;0; ;0;0;
V52;0083;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;999;B;985,00;0,00;0;0;0; ;0;0;
V52;0084;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;996;B;999,00;0,00;0;0;0; ;0;0;
V52;0085;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;994;B;1000,00;0,00;0;0;0; ;0;0;
V52;0086;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;984;B;984,00;0,00;0;0;0; ;0;0;
V52;0087;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;980;B;994,00;0,00;0;0;0; ;0;0;
V52;0088;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;975;B;989,00;0,00;0;0;0; ;0;0;
V52;0089;BlankoAgent;active   ;already active but no strategy;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;972;B;994,00;0,00;0;0;0; ;0;0;
V52;0090;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;968;B;985,00;0,00;0;0;0; ;0;0;
V52;0091;BlankoAgent;active   ;already active but no strategy;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;964;G;991,00;0,00;0;0;0; ;0;0;
V52;0092;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;968;B;976,00;0,00;0;0;0; ;0;0;
V52;0093;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;963;B;975,00;0,00;0;0;0; ;0;0;
V52;0094;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;958;B;965,00;0,00;0;0;0; ;0;0;
V52;0095;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;951;B;954,00;0,00;0;0;0; ;0;0;
V52;0096;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;944;B;949,00;0,00;0;0;0; ;0;0;
V52;0097;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;937;B;943,00;0,00;0;0;0; ;0;0;
V52;0098;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;933;B;938,00;0,00;0;0;0; ;0;0;
V52;0099;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;929;B;952,00;0,00;0;0;0; ;0;0;
V52;0100;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;922;B;950,00;0,00;0;0;0; ;0;0;
V52;0101;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;922;G;957,00;0,00;0;0;0; ;0;0;
V52;0102;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;928;G;961,00;0,00;0;0;0; ;0;0;
V52;0103;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;936;B;960,00;0,00;0;0;0; ;0;0;
V52;0104;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;933;b;954,00;0,00;0;0;0; ;0;0;
V52;0105;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;935;B;961,00;0,00;0;0;0; ;0;0;
V52;0106;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;933;b;956,00;0,00;0;0;0; ;0;0;
V52;0107;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;936;B;961,00;0,00;0;0;0; ;0;0;
V52;0108;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;938;B;961,00;0,00;0;0;0; ;0;0;
V52;0109;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;938;G;971,00;0,00;0;0;0; ;0;0;
V52;0110;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;942;B;965,00;0,00;0;0;0; ;0;0;
V52;0111;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;939;B;956,00;0,00;0;0;0; ;0;0;
V52;0112;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;936;B;951,00;0,00;0;0;0; ;0;0;
V52;0113;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;938;G;963,00;0,00;0;0;0; ;0;0;
V52;0114;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;943;G;966,00;0,00;0;0;0; ;0;0;
V52;0115;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;950;G;969,00;0,00;0;0;0; ;0;0;
V52;0116;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;956;B;975,00;0,00;0;0;0; ;0;0;
V52;0117;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;N;0;0;0;0;952;B;960,00;0,00;0;0;0; ;0;0;
V52;0118;Investor;active   ;already active but no strategyCurPrice=952.0 Ref.Price=968,00 DownProcent=1,6529 Threshold=11,40 MindesActiveDays=15;0;555035;555035;0;0,00;0;0,00;B;2;925;0;0;946;B;960,00;956,6784;-0,346;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V52;0119;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=946.0 Ref.Price=964,00 DownProcent=1,8672 Threshold=11,40 MindesActiveDays=15;0;555035;555035;0;0,00;0;0,00;B;2;941;0;0;949;G;969,00;973,6415;0,479;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V52;0120;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=949.0 Ref.Price=968,00 DownProcent=1,9628 Threshold=11,40 MindesActiveDays=15;0;555035;555035;0;0,00;0;0,00;B;2;939;0;0;958;B;971,00;971,5438;0,056;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V52;0121;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=958.0 Ref.Price=963,00 DownProcent=0,5192 Threshold=11,40 MindesActiveDays=15;0;555035;555035;0;0,00;0;0,00;B;2;953;0;0;970;G;982,00;985,2602;0,332;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V52;0122;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;B;2;951;0;0;979;b;980,00;983,626;0,37;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V52;0123;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;B;2;955;0;0;989;G;992,00;987,7046;-0,433;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V52;0124;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;B;2;941;0;0;994;G;976,00;972,9842;-0,309;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V52;0125;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;B;2;949;0;0;998;G;977,00;981,289;0,439;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V52;0126;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;B;2;934;0;0;999;b;968,00;965,6381;-0,244;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V52;0127;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;555035;555035;0;0,00;0;0,00;B;2;944;0;0;999;G;980,00;976,5994;-0,347;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
