V27;0129;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;12;674392;686476;41;0,006;41;0,006;B;5;1011;0;0;1007;G;972,00;0,00;0;0;0;B;5;NA;953,8621;29;0,705;;MyAveragePrice=953,8621 YesterdayPrice=1004,00;BuyLimit increased 0.705%;
V27;0130;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;12;674392;686548;113;0,0165;113;0,0165;B;5;1003;0;0;1013;G;985,00;0,00;0;0;0; ;0;NA;956,7931;29;0,333;;MyAveragePrice=956,7931 YesterdayPrice=1007,00;BuyLimit increased 0.333%;
V27;0131;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;12;674392;686608;173;0,0252;173;0,0252;B;5;1015;0;0;1018;G;990,00;0,00;0;0;0; ;0;NA;959,931;29;0,22;;MyAveragePrice=959,931 YesterdayPrice=1013,00;BuyLimit increased 0.22%;
V27;0132;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;17;669297;686620;185;0,027;185;0,027;B;5;1025;0;0;1019;G;972,00;0,00;0;0;0;B;5;NA;963,0345;29;0,744;;MyAveragePrice=963,0345 YesterdayPrice=1018,00;BuyLimit increased 0.744%;
V27;0133;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;17;669297;686688;253;0,0369;253;0,0369;B;5;1022;0;0;1023;G;984,00;0,00;0;0;0; ;0;NA;965,8966;29;0,345;;MyAveragePrice=965,8966 YesterdayPrice=1019,00;BuyLimit increased 0.345%;
V27;0134;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;21;665201;686705;270;0,0393;270;0,0393;B;5;1025;0;0;1024;G;969,00;0,00;0;0;0;B;4;NA;969,00;29;0,217;;MyAveragePrice=969,00 YesterdayPrice=1023,00;BuyLimit increased 0.217%;
V27;0135;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;25;661105;686705;270;0,0393;270;0,0393;B;5;1029;0;0;1024;G;962,00;0,00;0;0;0;B;4;NA;972,069;29;0,544;;MyAveragePrice=972,069 YesterdayPrice=1024,00;BuyLimit increased 0.544%;
V27;0136;NoiseTrader;active   ;Active with strategy for 16 days;30;655985;686705;270;0,0393;270;0,0393;B;5;1031;0;0;1024;B;960,00;0,00;0;0;0;B;5;NA;978,5385;65;0,699;;MyAveragePrice=978,5385 YesterdayPrice=1024,00;BuyLimit increased 0.699%;
V27;0137;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;35;650905;686465;30;0,0044;30;0,0044;B;5;1020;0;0;1016;B;952,00;0,00;0;0;0;B;5;NA;978,2769;65;0,299;;MyAveragePrice=978,2769 YesterdayPrice=1024,00;BuyLimit decreased 0.299%;
V27;0138;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;38;647866;686360;-75;-0,0109;-75;-0,0109;B;3;1020;0;0;1013;G;961,00;0,00;0;0;0;B;3;NA;977,8923;65;0,409;;MyAveragePrice=977,8923 YesterdayPrice=1016,00;BuyLimit decreased 0.409%;
V27;0139;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;41;644839;686208;-227;-0,0331;-227;-0,0331;B;3;1017;0;0;1009;B;945,00;0,00;0;0;0;B;3;NA;977,4462;65;0,42;;MyAveragePrice=977,4462 YesterdayPrice=1013,00;BuyLimit increased 0.42%;
V27;0140;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;44;641827;686003;-432;-0,0629;-432;-0,0629;B;3;1005;0;0;1004;G;947,00;0,00;0;0;0;B;3;NA;976,8769;65;0,331;;MyAveragePrice=976,8769 YesterdayPrice=1009,00;BuyLimit decreased 0.331%;
V27;0141;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;47;638827;685827;-608;-0,0886;-608;-0,0886;B;3;1010;0;0;1000;B;936,00;0,00;0;0;0;B;3;NA;976,2923;65;0,632;;MyAveragePrice=976,2923 YesterdayPrice=1004,00;BuyLimit increased 0.632%;
V27;0142;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;50;635845;685545;-890;-0,1297;-890;-0,1297;B;3;994;0;0;994;G;953,00;0,00;0;0;0;B;3;NA;975,6769;65;0,567;;MyAveragePrice=975,6769 YesterdayPrice=1000,00;BuyLimit decreased 0.567%;
V27;0143;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;51;634848;685695;-740;-0,1078;-740;-0,1078;B;1;1000;0;0;997;B;963,00;0,00;0;0;0;B;1;NA;974,9538;65;0,634;;MyAveragePrice=974,9538 YesterdayPrice=994,00;BuyLimit increased 0.634%;
V27;0144;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;54;631881;685287;-1148;-0,1672;-1148;-0,1672;B;3;996;0;0;989;b;948,00;0,00;0;0;0;B;3;NA;974,3846;65;0,06;;MyAveragePrice=974,3846 YesterdayPrice=997,00;BuyLimit decreased 0.06%;
V27;0145;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;55;630893;685233;-1202;-0,1751;-1202;-0,1751;B;1;989;0;0;988;B;937,00;0,00;0;0;0;B;1;NA;973,80;65;0,381;;MyAveragePrice=973,80 YesterdayPrice=989,00
V27;0146;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;56;629913;684793;-1642;-0,2392;-1642;-0,2392;B;1;989;0;0;980;B;950,00;0,00;0;0;0;B;1;NA;973,2615;65;0,145;;MyAveragePrice=973,2615 YesterdayPrice=988,00;BuyLimit decreased 0.145%;
V27;0147;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;57;628943;684233;-2202;-0,3208;-2202;-0,3208;B;1;972;0;0;970;B;947,00;0,00;0;0;0;B;1;NA;972,6923;65;0,747;;MyAveragePrice=972,6923 YesterdayPrice=980,00;BuyLimit decreased 0.747%;
V27;0148;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;57;628943;683663;-2772;-0,4038;-2772;-0,4038;S;0;0;1;975;960;B;935,00;0,00;0;0;0; ;0;NA;972,1385;65;0,588;;MyAveragePrice=972,1385 YesterdayPrice=970,00;SellLimit decreased 0.588%;
V27;0149;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=960.0 Ref.Price=970,00 DownProcent=1,0309 Threshold=12,94 MindesActiveDays=15;57;628943;683663;-2772;-0,4038;-2772;-0,4038;S;0;0;1;952;960;T;931,00;0,00;0;0;0; ;0;NA;971,5385;65;0,732;;MyAveragePrice=971,5385 YesterdayPrice=960,00;SellLimit decreased 0.732%;
V27;0150;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=960.0 Ref.Price=979,00 DownProcent=1,9408 Threshold=12,94 MindesActiveDays=15;57;628943;683663;-2772;-0,4038;-2772;-0,4038;S;0;0;1;959;960;B;944,00;0,00;0;0;0; ;0;NA;970,9846;65;-0,343;;MyAveragePrice=970,9846 YesterdayPrice=960,00
V27;0151;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=960.0 Ref.Price=989,00 DownProcent=2,9323 Threshold=12,94 MindesActiveDays=15;57;628943;683093;-3342;-0,4869;-3342;-0,4869;S;0;0;1;957;950;G;944,00;0,00;0;0;0; ;0;NA;970,4615;65;0,269;;MyAveragePrice=970,4615 YesterdayPrice=960,00;SellLimit decreased 0.269%;
V27;0152;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=950.0 Ref.Price=994,00 DownProcent=4,4266 Threshold=12,94 MindesActiveDays=15;57;628943;683606;-2829;-0,4121;-2829;-0,4121;S;0;0;3;944;959;B;942,00;0,00;0;0;0; ;0;NA;969,9385;65;0,612;;MyAveragePrice=969,9385 YesterdayPrice=950,00;SellLimit increased 0.612%;
V27;0153;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=959.0 Ref.Price=998,00 DownProcent=3,9078 Threshold=12,94 MindesActiveDays=15;57;628943;683036;-3419;-0,4981;-3399;-0,4952;S;0;0;1;955;949;B;938,00;0,00;0;0;0; ;0;NA;969,6154;65;0,32;;MyAveragePrice=969,6154 YesterdayPrice=959,00;SellLimit decreased 0.32%;
V27;0154;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=949.0 Ref.Price=999,00 DownProcent=5,005 Threshold=12,94 MindesActiveDays=15;57;628943;682466;-4010;-0,5841;-3969;-0,5782;S;0;0;3;947;939;G;947,00;0,00;0;0;0; ;0;NA;969,2154;65;0,146;;MyAveragePrice=969,2154 YesterdayPrice=949,00;SellLimit decreased 0.146%;
V27;0155;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=939.0 Ref.Price=999,00 DownProcent=6,006 Threshold=12,94 MindesActiveDays=15;57;628943;682352;-4196;-0,6112;-4083;-0,5948;S;0;0;3;942;937;b;945,00;0,00;0;0;0; ;0;NA;968,7077;65;0,406;;MyAveragePrice=968,7077 YesterdayPrice=939,00;SellLimit increased 0.406%;
V27;0156;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=937.0 Ref.Price=1004,00 DownProcent=6,6733 Threshold=12,94 MindesActiveDays=15;57;628943;682352;-4256;-0,6199;-4083;-0,5948;S;0;0;3;936;937;B;940,00;0,00;0;0;0; ;0;NA;968,2308;65;-0,403;;MyAveragePrice=968,2308 YesterdayPrice=937,00
V27;0157;NoiseTrader;active   ;Active with strategy for 37 daysCurPrice=937.0 Ref.Price=1007,00 DownProcent=6,9513 Threshold=12,94 MindesActiveDays=15;57;628943;682010;-4610;-0,6714;-4425;-0,6446;S;0;0;3;934;931;B;942,00;0,00;0;0;0; ;0;NA;967,8154;65;0,313;;MyAveragePrice=967,8154 YesterdayPrice=937,00;SellLimit decreased 0.313%;
V27;0158;NoiseTrader;active   ;Active with strategy for 38 daysCurPrice=931.0 Ref.Price=1013,00 DownProcent=8,0948 Threshold=12,94 MindesActiveDays=15;57;628943;681725;-4963;-0,7227;-4710;-0,6862;S;0;0;3;928;926;B;934,00;0,00;0;0;0; ;0;NA;967,2462;65;0,276;;MyAveragePrice=967,2462 YesterdayPrice=931,00;SellLimit decreased 0.276%;
V27;0159;NoiseTrader;active   ;Active with strategy for 39 daysCurPrice=926.0 Ref.Price=1018,00 DownProcent=9,0373 Threshold=12,94 MindesActiveDays=15;57;628943;681554;-5151;-0,7501;-4881;-0,7111;S;0;0;5;930;923;B;945,00;0,00;0;0;0; ;0;NA;966,6769;65;0,492;;MyAveragePrice=966,6769 YesterdayPrice=926,00;SellLimit decreased 0.492%;
V27;0160;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=923.0 Ref.Price=1019,00 DownProcent=9,421 Threshold=12,94 MindesActiveDays=15;53;632639;681611;-5094;-0,7418;-4824;-0,7028;S;0;0;5;922;924;B;951,00;0,00;0;0;0;S;4;NA;966,1385;65;0,001;;MyAveragePrice=966,1385 YesterdayPrice=923,00;SellLimit decreased 0.0010%;
V27;0161;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=924.0 Ref.Price=1023,00 DownProcent=9,6774 Threshold=12,94 MindesActiveDays=15;49;636363;681982;-4723;-0,6878;-4453;-0,6487;S;0;0;5;929;931;B;955,00;0,00;0;0;0;S;4;NA;965,7231;65;0,611;;MyAveragePrice=965,7231 YesterdayPrice=924,00;SellLimit decreased 0.611%;
V27;0162;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=931.0 Ref.Price=1024,00 DownProcent=9,082 Threshold=12,94 MindesActiveDays=15;46;639153;681933;-4532;-0,6602;-4502;-0,6559;S;0;0;3;929;930;B;951,00;0,00;0;0;0;S;3;NA;965,5231;65;0,203;;MyAveragePrice=965,5231 YesterdayPrice=931,00;SellLimit decreased 0.203%;
V27;0163;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=930.0 Ref.Price=1024,00 DownProcent=9,1797 Threshold=12,94 MindesActiveDays=15;43;641931;681749;-4611;-0,6718;-4686;-0,6827;S;0;0;3;924;926;B;950,00;0,00;0;0;0;S;3;NA;965,4154;65;0,616;;MyAveragePrice=965,4154 YesterdayPrice=930,00;SellLimit decreased 0.616%;
V27;0164;NoiseTrader;active   ;Active with strategy for 44 daysCurPrice=926.0 Ref.Price=1024,00 DownProcent=9,5703 Threshold=12,94 MindesActiveDays=15;43;641931;681620;-4588;-0,6686;-4815;-0,7015;S;0;0;5;928;923;B;945,00;0,00;0;0;0; ;0;NA;965,3077;65;0,267;;MyAveragePrice=965,3077 YesterdayPrice=926,00;SellLimit decreased 0.267%;
V27;0165;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=923.0 Ref.Price=1016,00 DownProcent=9,1535 Threshold=12,94 MindesActiveDays=15;38;646596;682050;-3953;-0,5762;-4385;-0,6388;S;0;0;5;922;933;b;956,00;0,00;0;0;0;S;5;NA;965,2154;65;0,038;;MyAveragePrice=965,2154 YesterdayPrice=923,00;SellLimit decreased 0.038%;
V27;0166;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=933.0 Ref.Price=1013,00 DownProcent=7,8973 Threshold=12,94 MindesActiveDays=15;35;649461;682886;-2941;-0,4288;-3549;-0,517;S;0;0;3;933;955;G;968,00;0,00;0;0;0;S;3;NA;965,3846;65;0,575;;MyAveragePrice=965,3846 YesterdayPrice=933,00
V27;0167;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=955.0 Ref.Price=1009,00 DownProcent=5,3518 Threshold=12,94 MindesActiveDays=15;34;650417;682921;-2624;-0,3828;-3514;-0,5119;S;0;0;1;954;956;B;955,00;0,00;0;0;0;S;1;NA;965,8923;65;0,048;;MyAveragePrice=965,8923 YesterdayPrice=955,00;SellLimit increased 0.048%;
V27;0168;NoiseTrader;active   ;Active with strategy for 48 daysCurPrice=956.0 Ref.Price=1004,00 DownProcent=4,7809 Threshold=12,94 MindesActiveDays=15;34;650417;682853;-2842;-0,4145;-3582;-0,5218;S;0;0;1;958;954;B;947,00;0,00;0;0;0; ;0;NA;966,3231;65;0,243;;MyAveragePrice=966,3231 YesterdayPrice=956,00;SellLimit decreased 0.243%;
V27;0169;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=954.0 Ref.Price=1000,00 DownProcent=4,60 Threshold=12,94 MindesActiveDays=15;34;650417;682717;-2570;-0,375;-3718;-0,5416;S;0;0;1;953;950;G;954,00;0,00;0;0;0; ;0;NA;966,60;65;0,099;;MyAveragePrice=966,60 YesterdayPrice=954,00;SellLimit decreased 0.099%;
V27;0170;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=950.0 Ref.Price=994,00 DownProcent=4,4266 Threshold=12,94 MindesActiveDays=15;34;650417;682887;-2346;-0,3424;-3548;-0,5169;S;0;0;1;956;955;G;967,00;0,00;0;0;0; ;0;NA;966,8615;65;0,711;;MyAveragePrice=966,8615 YesterdayPrice=950,00;SellLimit increased 0.711%;
V27;0171;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=955.0 Ref.Price=997,00 DownProcent=4,2126 Threshold=12,94 MindesActiveDays=15;33;651373;682921;-1872;-0,2734;-3514;-0,5119;S;0;0;1;948;956;G;961,00;0,00;0;0;0;S;1;NA;967,1692;65;0,72;;MyAveragePrice=967,1692 YesterdayPrice=955,00;SellLimit increased 0.72%;
V27;0172;NoiseTrader;active   ;Active with strategy for 52 daysCurPrice=956.0 Ref.Price=989,00 DownProcent=3,3367 Threshold=12,94 MindesActiveDays=15;32;652336;683152;-1081;-0,158;-3283;-0,4783;S;0;0;1;954;963;b;970,00;0,00;0;0;0;S;1;NA;967,5231;65;0,132;;MyAveragePrice=967,5231 YesterdayPrice=956,00;SellLimit increased 0.132%;
V27;0173;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=963.0 Ref.Price=988,00 DownProcent=2,5304 Threshold=12,94 MindesActiveDays=15;31;653302;683248;-415;-0,0607;-3187;-0,4643;S;0;0;1;962;966;G;972,00;0,00;0;0;0;S;1;NA;967,9385;65;-0,263;;MyAveragePrice=967,9385 YesterdayPrice=963,00
V27;0174;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmenCurPrice=966.0 Ref.Price=980,00 DownProcent=1,4286 Threshold=12,94 MindesActiveDays=15;30;654279;683589;-74;-0,0108;-2846;-0,4146;S;0;0;1;966;977;G;983,00;0,00;0;0;0;S;1;NA;968,3692;65;0,068;;MyAveragePrice=968,3692 YesterdayPrice=966,00;SellLimit increased 0.068%;
V27;0175;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;30;654279;684009;346;0,0506;-2426;-0,3534;B;1;981;0;0;991;b;993,00;0,00;0;0;0; ;0;NA;968,9692;65;0,436;;MyAveragePrice=968,9692 YesterdayPrice=977,00;BuyLimit increased 0.436%;
V27;0176;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;30;654279;684219;1126;0,1648;-2216;-0,3228;B;3;990;0;0;998;G;1003,00;0,00;0;0;0; ;0;NA;969,7231;65;-0,665;;MyAveragePrice=969,7231 YesterdayPrice=991,00
V27;0177;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;33;651267;684399;793;0,116;-2036;-0,2966;B;3;1004;0;0;1004;b;1000,00;0,00;0;0;0;B;3;NA;970,6308;65;0,632;;MyAveragePrice=970,6308 YesterdayPrice=998,00;BuyLimit increased 0.632%;
V27;0178;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;35;649261;684366;1330;0,1947;-2069;-0,3014;B;3;1003;0;0;1003;G;985,00;0,00;0;0;0;B;2;NA;971,6769;65;-0,277;;MyAveragePrice=971,6769 YesterdayPrice=1004,00
V27;0179;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;37;647255;684366;1900;0,2784;-2069;-0,3014;B;3;1008;0;0;1003;G;987,00;0,00;0;0;0;B;2;NA;972,6769;65;0,58;;MyAveragePrice=972,6769 YesterdayPrice=1003,00;BuyLimit increased 0.58%;
V27;0180;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;40;644243;684403;2051;0,3006;-2032;-0,296;B;3;1009;0;0;1004;B;984,00;0,00;0;0;0;B;3;NA;973,60;65;0,684;;MyAveragePrice=973,60 YesterdayPrice=1003,00;BuyLimit increased 0.684%;
V27;0181;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;42;642249;684123;1771;0,2595;-2312;-0,3368;B;3;1006;0;0;997;G;979,00;0,00;0;0;0;B;2;NA;974,4308;65;0,247;;MyAveragePrice=974,4308 YesterdayPrice=1004,00;BuyLimit decreased 0.247%;
V27;0182;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;42;642249;684165;2155;0,316;-2270;-0,3307;B;3;994;0;0;998;G;983,00;0,00;0;0;0; ;0;NA;975,0615;65;0,30;;MyAveragePrice=975,0615 YesterdayPrice=997,00;BuyLimit increased 0.3%;
V27;0183;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;45;639255;684165;2440;0,3579;-2270;-0,3307;B;3;1001;0;0;998;B;977,00;0,00;0;0;0;B;3;NA;975,7692;65;0,324;;MyAveragePrice=975,7692 YesterdayPrice=998,00;BuyLimit increased 0.324%;
V27;0184;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;45;639255;684030;2476;0,3633;-2405;-0,3504;B;3;990;0;0;995;G;981,00;0,00;0;0;0; ;0;NA;976,5692;65;0,706;;MyAveragePrice=976,5692 YesterdayPrice=998,00;BuyLimit decreased 0.706%;
V27;0185;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;46;638258;684120;2509;0,3681;-2315;-0,3372;B;1;1000;0;0;997;G;983,00;0,00;0;0;0;B;1;NA;977,2769;65;0,549;;MyAveragePrice=977,2769 YesterdayPrice=995,00;BuyLimit increased 0.549%;
V27;0186;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;47;637268;683798;1816;0,2663;-2637;-0,3842;B;1;991;0;0;990;B;971,00;0,00;0;0;0;B;1;NA;977,8769;65;0,568;;MyAveragePrice=977,8769 YesterdayPrice=997,00;BuyLimit increased 0.568%;
V27;0187;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;48;636278;683798;1865;0,2735;-2637;-0,3842;B;1;995;0;0;990;b;986,00;0,00;0;0;0;B;1;NA;978,1846;65;0,598;;MyAveragePrice=978,1846 YesterdayPrice=990,00;BuyLimit decreased 0.598%;
V27;0188;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;49;635289;683750;2001;0,2935;-2685;-0,3912;B;1;990;0;0;989;B;969,00;0,00;0;0;0;B;1;NA;978,3538;65;0,102;;MyAveragePrice=978,3538 YesterdayPrice=990,00
V27;0189;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;50;634304;683554;1934;0,2837;-2881;-0,4197;B;1;988;0;0;985;b;974,00;0,00;0;0;0;B;1;NA;978,3538;65;0,085;;MyAveragePrice=978,3538 YesterdayPrice=989,00;BuyLimit decreased 0.085%;
V27;0190;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;50;634304;683554;1504;0,2205;-2881;-0,4197;B;1;984;0;0;985;G;985,00;0,00;0;0;0; ;0;NA;978,2154;65;-0,676;;MyAveragePrice=978,2154 YesterdayPrice=985,00
V27;0191;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;50;634304;683754;868;0,1271;-2681;-0,3906;B;1;983;0;0;989;b;977,00;0,00;0;0;0; ;0;NA;978,0154;65;0,156;;MyAveragePrice=978,0154 YesterdayPrice=985,00;BuyLimit increased 0.156%;
V27;0192;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;51;633316;683704;783;0,1147;-2731;-0,3979;B;1;988;0;0;988;G;972,00;0,00;0;0;0;B;1;NA;977,8615;65;-0,358;;MyAveragePrice=977,8615 YesterdayPrice=989,00
V27;0193;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;51;633316;683908;1055;0,1545;-2527;-0,3681;B;1;988;0;0;992;G;985,00;0,00;0;0;0; ;0;NA;977,6923;65;0,087;;MyAveragePrice=977,6923 YesterdayPrice=988,00;BuyLimit increased 0.087%;
V27;0194;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;51;633316;684265;1548;0,2267;-2170;-0,3161;B;1;993;0;0;999;B;996,00;0,00;0;0;0; ;0;NA;977,5077;65;0,191;;MyAveragePrice=977,5077 YesterdayPrice=992,00;BuyLimit increased 0.191%;
V27;0195;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;51;633316;684214;1327;0,1943;-2221;-0,3236;B;3;991;0;0;998;G;981,00;0,00;0;0;0; ;0;NA;977,3846;65;0,739;;MyAveragePrice=977,3846 YesterdayPrice=999,00;BuyLimit decreased 0.739%;
V27;0196;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;51;633316;684469;1548;0,2267;-1966;-0,2864;B;3;998;0;0;1003;B;989,00;0,00;0;0;0; ;0;NA;977,1538;65;0,084;;MyAveragePrice=977,1538 YesterdayPrice=998,00;BuyLimit increased 0.084%;
V27;0197;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;53;631306;684571;1419;0,2077;-1864;-0,2715;B;3;1005;0;0;1005;G;995,00;0,00;0;0;0;B;2;NA;976,9231;65;0,208;;MyAveragePrice=976,9231 YesterdayPrice=1003,00;BuyLimit decreased 0.208%;
V27;0198;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;53;631306;684889;1641;0,2402;-1546;-0,2252;B;3;1005;0;0;1011;G;1007,00;0,00;0;0;0; ;0;NA;976,7077;65;0,037;;MyAveragePrice=976,7077 YesterdayPrice=1005,00;BuyLimit increased 0.037%;
V27;0199;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;53;631306;685260;1671;0,2444;-1175;-0,1712;B;3;1013;0;0;1018;G;1011,00;0,00;0;0;0; ;0;NA;976,5231;65;0,249;;MyAveragePrice=976,5231 YesterdayPrice=1011,00;BuyLimit increased 0.249%;
V27;0200;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;53;631306;685631;1622;0,2371;-804;-0,1171;B;5;1020;0;0;1025;G;1017,00;0,00;0;0;0; ;0;NA;976,4308;65;0,234;;MyAveragePrice=976,4308 YesterdayPrice=1018,00;BuyLimit increased 0.234%;
V27;0201;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;53;631306;685896;1677;0,2451;-539;-0,0785;B;5;1028;0;0;1030;G;1008,00;0,00;0;0;0; ;0;NA;976,4462;65;0,339;;MyAveragePrice=976,4462 YesterdayPrice=1025,00;BuyLimit increased 0.339%;
V27;0202;NoiseTrader;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;53;631306;686214;1815;0,2652;-221;-0,0322;B;5;1035;0;0;1036;B;1013,00;0,00;0;0;0; ;0;NA;976,5385;65;0,527;;MyAveragePrice=976,5385 YesterdayPrice=1030,00;BuyLimit increased 0.527%;
