#-1)Kurszusatz  G: Geld, Kauf>Verkauf; B: Brief, Kauf < Verkauf; b: bezahlt, Kauf=Verkauf; T: Taxe, kein Buy/Sell Order
#-2)Auftragtyp  B: Kauf,  S:Verkauf,  N:Wart  M: Mixed Order,  Order contains Buy and Sell Wish, it is created by Investor  
#-3)Limit=-1, -1 hat spezielle Bedeutung: billigsten Kauf bzw. Besten Verkauf
#-4)GewinnStatus *:Balance +:Gewinn -:Verlust 
#-5) Achtung: 
#-5) Wenn ReferenzTag = 0,  GewinnStatus ist jeden Tag gegen InitDepot ausgewertet.
#-6) Wenn ReferenzTag > 0,  GewinnStatus ist jeden Tag gegen Depot vor  X Tagen ausgewertet.
#-7) Investor BuyLimit  = IndividuellInnererWert * ( 1 - AbschlagProzent ) 
     Investor SellLimit = IndividuellInnererWert * ( 1 + AbschlagProzent ) 
#-8) Investor: Maximal Abweichung zu System InnererWert 0.5
     Investor: Minimal Abweichung zu System InnererWert -0.5
#-9) Investor: Eingesetztes Potenzial = PotenzialBase * ProzentialCounter  
     - Wenn ProzentialCounter Minus Wert ist, dann ist das Potenzial auch ein Minus Wert.
     - Wenn ProzentialCounter Plus Wert ist,  dann ist das Potenzial auch ein Plus Wert.
     - PotenzialProzent ist ein Parameter.
     - PotenzialBase wird nur bei (PozentialCounter=0) and (KursÄnderung ist größer als Threshold) berechnet, PotenzialBase = AktuellerSystemInnererWert * 0.2 * PotenuialProcent 
     - PotenzialProzent ist ein Parameter.
#-10) Investor Individuell InnererWert= SystemInnererWert + ZufallAbweichung + Potenzial 
      ZufallAbweichung kann minus/plus sein. 

Name;Tag;Type;State;ChangedReason;AktienAnzahl;Cash;Depot;RelativGewinn;RelativeGewinnProzent;AbsoluteGewinn;AbsoluteGewinnProzent;Order;BuyMenge;BuyLimit;SellMenge;SellLimit;Kurs;Kurszusatz;PerformedMenge;
V6; ;BlankoAgent; Individuelle Parameter: TimeWindowForAverageBuyLimit(Day)=34;ActivationThreshold(%)=9.09;DeactivationThreshold(%)=16.53;
V6;0000;BlankoAgent;initstate;;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;0;
V6;0001;BlankoAgent;initstate;;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;984;
V6;0002;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;984;
V6;0003;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;978;
V6;0004;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;977;
V6;0005;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;982;
V6;0006;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;977;
V6;0007;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;974;
V6;0008;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;986;
V6;0009;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;991;
V6;0010;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;991;
V6;0011;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;991;
V6;0012;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;994;
V6;0013;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;993;
V6;0014;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1009;
V6;0015;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1019;
V6;0016;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1022;
V6;0017;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1022;
V6;0018;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1037;
V6;0019;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1037;
V6;0020;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1037;
V6;0021;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1047;
V6;0022;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1053;
V6;0023;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1055;
V6;0024;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1049;
V6;0025;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1050;
V6;0026;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1046;
V6;0027;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1048;
V6;0028;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1042;
V6;0029;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1048;
V6;0030;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1044;
V6;0031;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1033;
V6;0032;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1027;
V6;0033;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1026;
V6;0034;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1026;
V6;0035;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1029;
V6;0036;BlankoAgent;initstate;PriceWindow needs at least 34 days prices as basis.;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1039;
V6;0037;BlankoAgent;initstate;CurPrice=1039.0 Ref.Price=978,00 UpProcent=6,2372;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1032;
V6;0038;BlankoAgent;initstate;CurPrice=1032.0 Ref.Price=977,00 UpProcent=5,6295;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1031;
V6;0039;BlankoAgent;initstate;CurPrice=1031.0 Ref.Price=982,00 UpProcent=4,9898;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1025;
V6;0040;BlankoAgent;initstate;CurPrice=1025.0 Ref.Price=977,00 UpProcent=4,913;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;1017;
V6;0041;BlankoAgent;initstate;CurPrice=1017.0 Ref.Price=974,00 UpProcent=4,4148;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;979;
V6;0042;BlankoAgent;initstate;CurpPrice=979.0 Ref.Price=986,00 DownProcent=0,7099;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;988;
V6;0043;BlankoAgent;initstate;CurpPrice=988.0 Ref.Price=991,00 DownProcent=0,3027;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;950;
V6;0044;BlankoAgent;initstate;CurpPrice=950.0 Ref.Price=991,00 DownProcent=4,1372;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;959;
V6;0045;BlankoAgent;initstate;CurpPrice=959.0 Ref.Price=991,00 DownProcent=3,2291;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;953;
V6;0046;BlankoAgent;initstate;CurpPrice=953.0 Ref.Price=994,00 DownProcent=4,1247;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;962;
V6;0047;BlankoAgent;initstate;CurpPrice=962.0 Ref.Price=993,00 DownProcent=3,1219;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;949;
V6;0048;BlankoAgent;initstate;CurpPrice=949.0 Ref.Price=1009,00 DownProcent=5,9465;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;953;
V6;0049;BlankoAgent;initstate;CurpPrice=953.0 Ref.Price=1019,00 DownProcent=6,4769;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;949;
V6;0050;BlankoAgent;initstate;CurpPrice=949.0 Ref.Price=1022,00 DownProcent=7,1429;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;950;
V6;0051;BlankoAgent;initstate;CurpPrice=950.0 Ref.Price=1022,00 DownProcent=7,045;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;948;
V6;0052;BlankoAgent;initstate;CurpPrice=948.0 Ref.Price=1037,00 DownProcent=8,5824;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;948;
V6;0053;BlankoAgent;initstate;CurpPrice=948.0 Ref.Price=1037,00 DownProcent=8,5824;0;572180;572180;0;0,00;0;0,00;  ;   ;   ;   ;  ;947;
